Date - Time,Lat,Long,Depth,Mag,Location
30 September 2019 - 11:52 PM,5.36,126.62,35,2.6,125 km S 62° E of Jose Abad Santos (Davao Occidental)
30 September 2019 - 11:51 PM,5.51,126.77,33,2.6,134 km S 72° E of Jose Abad Santos (Davao Occidental)
30 September 2019 - 11:25 PM,20.55,120.64,48,3,129 km S 78° W of Itbayat (Batanes)
30 September 2019 - 11:02 PM,5.84,126.6,15,2.9,109 km S 87° E of Jose Abad Santos (Davao Occidental)
30 September 2019 - 10:53 PM,5.42,126.63,31,2.3,124 km S 65° E of Jose Abad Santos (Davao Occidental)
30 September 2019 - 09:49 PM,5.63,126.56,21,2.5,108 km S 75° E of Jose Abad Santos (Davao Occidental)
30 September 2019 - 09:04 PM,8.91,126.35,29,2.6,005 km S 80° E of Cagwait (Surigao Del Sur)
30 September 2019 - 08:13 PM,13.4,124.15,62,3.4,022 km S 23° W of Virac (Catanduanes)
30 September 2019 - 08:06 PM,5.33,126.48,34,2.8,114 km S 58° E of Jose Abad Santos (Davao Occidental)
30 September 2019 - 07:37 PM,15.29,122.37,1,2.5,064 km N 01° W of Jomalig (Quezon)
30 September 2019 - 07:04 PM,7.31,127.15,24,3.9,065 km S 88° E of Caraga (Davao Oriental)
30 September 2019 - 06:44 PM,4.76,125.55,134,2.7,075 km S 07° E of Sarangani (Davao Occidental)
30 September 2019 - 06:19 PM,7.28,126.85,19,2.7,032 km S 79° E of Caraga (Davao Oriental)
30 September 2019 - 05:16 PM,5.87,126.53,13,2.4,099 km S 30° E of Governor Generoso (Davao Oriental)
30 September 2019 - 04:52 PM,6.92,126.4,80,1.8,015 km S 21° W of Tarragona (Davao Oriental)
30 September 2019 - 04:49 PM,8.88,122.5,28,2.6,061 km S 14° W of Bsay (Negros Oriental)
30 September 2019 - 04:31 PM,5.62,126.51,1,2.6,104 km S 74° E of Jose Abad Santos (Davao Occidental)
30 September 2019 - 04:31 PM,15.44,119.79,27,1.8,012 km N 86° W of Palauig (Zambales)
