Date - Time,Lat,Long,Depth,Mag,Location
30 March 2019 - 04:36 AM,9.71,126.19,22,2.3,008 km S 25° E of General Luna (Surigao Del Norte)
30 March 2019 - 04:04 AM,18.47,121.06,34,1.8,016 km S 09° W of Claveria (Cagayan)
30 March 2019 - 03:12 AM,12.4,125.53,18,2.4,024 km N 06° E of San Policarpo (Eastern Samar)
30 March 2019 - 03:02 AM,12.38,125.56,9,3.8,023 km N 14° E of San Policarpo (Eastern Samar)
30 March 2019 - 02:46 AM,8.4,125.73,29,2.3,008 km S 52° W of Talacogon (Agusan Del Sur)
30 March 2019 - 02:19 AM,20.67,122.14,12,3.9,033 km S 66° E of Itbayat (Batanes)
30 March 2019 - 02:08 AM,15.4,122.57,50,2,080 km N 29° E of Patnanungan (Quezon)
30 March 2019 - 01:53 AM,10.5,125.43,27,2,031 km N 37° E of Anahawan (Southern Leyte)
30 March 2019 - 12:55 AM,10.23,122.65,30,1.4,022 km S 78° W of Hinigaran (Negros Occidental)
29 March 2019 - 10:49 PM,13.1,124.28,36,2,011 km N 64° E of Prieto Diaz (Sorsogon)
29 March 2019 - 10:45 PM,18.61,120.36,29,2,031 km N 70° W of Burgos (Ilocos Norte)
29 March 2019 - 10:23 PM,13.15,124.28,5,2.4,014 km N 41° E of Prieto Diaz (Sorsogon)
29 March 2019 - 10:22 PM,10.26,125.22,33,1.7,004 km S 70° W of Anahawan (Southern Leyte)
29 March 2019 - 09:11 PM,17.38,120.43,12,2.1,006 km N 08° W of San Esteban (Ilocos Sur)
29 March 2019 - 08:24 PM,9.52,122.45,14,2.3,027 km S 09° E of Sipalay (Negros Occidental)
29 March 2019 - 04:30 PM,14.8,120.05,50,2,017 km S 15° W of San Antonio (Zambales)
29 March 2019 - 03:38 PM,18.05,120.58,33,1.4,006 km S 76° E of Paoay (Ilocos Norte)
29 March 2019 - 03:08 PM,18.4,120.81,28,2.3,013 km S 57° W of Adams (Ilocos Norte)
29 March 2019 - 03:00 PM,5.75,125.34,18,1.9,019 km S 66° E of Glan (Sarangani)
29 March 2019 - 12:07 PM,10.76,122.82,35,1.7,014 km S 59° E of Dumangas (Iloilo)
29 March 2019 - 09:52 AM,9.61,126.19,34,2,019 km S 10° E of General Luna (Surigao Del Norte)
29 March 2019 - 09:08 AM,7.07,126.45,17,2.4,003 km N 18° E of Tarragona (Davao Oriental)
29 March 2019 - 09:06 AM,7.04,126.34,22,2.3,011 km S 89° W of Tarragona (Davao Oriental)
29 March 2019 - 07:51 AM,6.1,126.98,209,3,117 km S 59° E of Governor Generoso (Davao Oriental)
29 March 2019 - 04:47 AM,11.25,124.38,2,2.1,015 km N 42° W of Matag-ob (Leyte)
29 March 2019 - 03:27 AM,10.39,125.17,3,3.2,003 km S 84° W of Hinunangan (Southern Leyte)
29 March 2019 - 01:22 AM,5.97,124.6,10,2.5,003 km S 52° W of Kiamba (Sarangani)
