Date - Time,Lat,Long,Depth,Mag,Location
30 November 2019 - 11:23 PM,8.51,124.16,12,2.7,015 km N 86° W of Initao (Misamis Oriental)
30 November 2019 - 10:59 PM,9.75,122.02,8,3.1,008 km S 88° W of Sipalay City (Negros Occidental)
30 November 2019 - 10:24 PM,16.26,120.01,42,1.8,008 km S 64° E of Anda (Pangasinan)
30 November 2019 - 09:32 PM,5.52,126.48,47,3.2,104 km S 67° E of Jose Abad Santos (Davao Occidental)
30 November 2019 - 09:19 PM,7.22,126.56,40,2.2,003 km N 72° E of Manay (Davao Oriental)
30 November 2019 - 09:06 PM,13.98,121.05,3,3.5,007 km N 72° W of Mataas Na Kahoy (Batangas)
30 November 2019 - 08:54 PM,8.72,126.33,78,2.1,012 km S 78° E of San Agustin (Surigao Del Sur)
30 November 2019 - 07:44 PM,5.73,126.68,16,2.1,122 km S 33° E of Governor Generoso (Davao Oriental)
30 November 2019 - 07:31 PM,6.77,124.85,32,1.5,009 km S 18° E of Tulunan (Cotabato)
30 November 2019 - 06:34 PM,12.5,125.42,21,2.3,018 km N 82° E of Mapanas (Northern Samar)
30 November 2019 - 06:13 PM,5.99,125.89,62,2.3,032 km S 44° E of Don Marcelino (Davao Occidental)
30 November 2019 - 04:10 PM,18.43,120.68,27,3.2,009 km S 22° E of Burgos (Ilocos Norte)
30 November 2019 - 03:18 PM,17.08,120.19,2,3.5,027 km 00 W of Santa Cruz (Ilocos Sur)
30 November 2019 - 01:18 PM,7.08,125.37,9,2.5,026 km N 86° W of Davao City (Davao Del Sur)
30 November 2019 - 12:44 PM,7.05,125.25,20,2.4,016 km S 72° E of Magpet (Cotabato)
30 November 2019 - 12:35 PM,5.82,125.57,203,3.4,009 km S 32° W of Jose Abad Santos (Davao Occidental)
30 November 2019 - 12:34 PM,7.05,125.13,29,2.2,011 km N 27° E of Makilala (Cotabato)
30 November 2019 - 12:31 PM,17.98,120.36,33,1.9,013 km S 72° W of Currimao (Ilocos Norte)
30 November 2019 - 11:29 AM,6.7,125.14,34,2.2,008 km S 82° W of Magsaysay (Davao Del Sur)
30 November 2019 - 08:05 AM,17.6,122.38,8,2,030 km N 14° E of Divilacan (Isabela)
30 November 2019 - 07:06 AM,17.63,122.36,6,2.2,034 km N 10° E of Divilacan (Isabela)
30 November 2019 - 06:48 AM,6.75,124.82,30,3,011 km S 02° W of Tulunan (Cotabato)
30 November 2019 - 06:24 AM,9.92,126.3,25,2.2,022 km N 46° E of General Luna (Surigao Del Norte)
30 November 2019 - 04:54 AM,10.9,124.85,31,2.2,010 km S 30° W of Burauen (Leyte)
30 November 2019 - 04:03 AM,6.76,125.06,19,2.7,022 km S 08° W of Makilala (Cotabato)
30 November 2019 - 03:35 AM,15.66,120.13,30,2.7,022 km N 82° E of Candelaria (Zambales)
30 November 2019 - 02:35 AM,6.13,125.58,1,2,015 km S 57° W of Don Marcelino (Davao Occidental)
30 November 2019 - 12:54 AM,11.17,124.38,13,1.5,005 km S 17° W of Villaba (Leyte)
30 November 2019 - 12:40 AM,11.08,124.57,20,2.7,012 km S 04° E of Kananga (Leyte)
30 November 2019 - 12:38 AM,11.12,124.54,22,2.3,007 km S 17° W of Kananga (Leyte)
30 November 2019 - 12:33 AM,4.92,126.29,68,3.8,107 km S 58° E of Sarangani (Davao Occidental)
29 November 2019 - 11:58 PM,15.79,121.98,10,3,045 km N 85° E of Baler (Aurora)
29 November 2019 - 10:52 PM,19.2,121.32,19,2.4,018 km S 58° W of Calayan (Cagayan)
29 November 2019 - 10:21 PM,11.02,124.72,8,2,013 km N 83° E of Ormoc City (Leyte)
29 November 2019 - 10:12 PM,6.93,125.19,34,2.6,012 km S 75° E of Makilala (Cotabato)
29 November 2019 - 10:02 PM,8.66,122.77,1,3.4,039 km N 68° W of Manukan (Zamboanga Del Norte)
29 November 2019 - 09:40 PM,6.85,124.82,29,2.4,001 km S 77° W of Tulunan (Cotabato)
29 November 2019 - 09:09 PM,11.22,124.59,7,3.1,010 km S 33° W of Capoocan (Leyte)
29 November 2019 - 08:29 PM,4.95,126.96,2,3.5,173 km S 72° E of Sarangani (Davao Occidental)
29 November 2019 - 06:39 PM,6.73,124.93,21,3.2,017 km S 39° E of Tulunan (Cotabato)
29 November 2019 - 05:28 PM,9.92,124.32,34,2,006 km N 62° E of Dagohoy (Bohol)
29 November 2019 - 04:10 PM,10.01,126.15,33,2.8,009 km S 80° E of Burgos (Surigao Del Norte)
29 November 2019 - 12:55 PM,9.61,124.67,10,2.6,018 km S 36° E of Anda (Bohol)
29 November 2019 - 12:05 PM,7.69,124.93,33,2,011 km N 06° E of Kadingilan (Bukidnon)
29 November 2019 - 12:04 PM,7.67,124.94,32,1.5,008 km N 13° E of Kadingilan (Bukidnon)
29 November 2019 - 11:40 AM,9.73,124.56,6,3.1,002 km S 56° W of Anda (Bohol)
29 November 2019 - 11:31 AM,9.84,126.54,12,3.5,043 km N 81° E of General Luna (Surigao Del Norte)
29 November 2019 - 11:28 AM,9.78,126.79,11,4,069 km S 90° E of General Luna (Surigao Del Norte)
29 November 2019 - 10:56 AM,7.24,125.14,32,2.3,031 km N 10° E of Makilala (Cotabato)
29 November 2019 - 10:06 AM,7.03,125.1,40,2.3,002 km N 25° E of Kidapawan City (Cotabato)
29 November 2019 - 08:06 AM,7.08,124.94,1,2,028 km N 25° E of Tulunan (Cotabato)
29 November 2019 - 08:05 AM,13.23,120.05,18,2.1,050 km S 66° W of Paluan (Occidental Mindoro)
29 November 2019 - 07:53 AM,6.7,124.76,35,1.7,019 km S 24° W of Tulunan (Cotabato)
29 November 2019 - 07:36 AM,13.8,120.52,69,2.6,013 km S 71° W of Calatagan (Batangas)
29 November 2019 - 06:33 AM,6.78,126.33,23,1.9,024 km S 33° E of Mati City (Davao Oriental)
29 November 2019 - 06:26 AM,6.8,124.88,30,1.9,007 km S 44° E of Tulunan (Cotabato)
29 November 2019 - 06:05 AM,6.61,126.06,15,2.9,005 km S 26° W of Governor Generoso (Davao Oriental)
29 November 2019 - 05:31 AM,17.5,120.5,4,2.3,004 km S 04° E of San Quintin (Abra)
29 November 2019 - 05:14 AM,5.65,125.87,24,2.1,038 km S 47° E of Jose Abad Santos (Davao Occidental)
29 November 2019 - 04:44 AM,6.8,124.73,37,2.8,013 km S 65° W of Tulunan (Cotabato)
29 November 2019 - 04:41 AM,13.14,120.55,21,3.4,011 km S 26° W of Mamburao (Occidental Mindoro)
29 November 2019 - 04:38 AM,13.93,120.53,12,1.7,016 km N 47° W of Calatagan (Batangas)
29 November 2019 - 04:24 AM,6.91,127.26,14,2.4,086 km S 67° E of Manay (Davao Oriental)
29 November 2019 - 03:57 AM,6.83,125.16,33,2,016 km S 28° E of Makilala (Cotabato)
29 November 2019 - 03:49 AM,6.68,124.97,24,1.4,025 km S 40° E of Tulunan (Cotabato)
29 November 2019 - 03:38 AM,6.99,124.55,39,1.8,016 km S 60° W of Pikit (Cotabato)
29 November 2019 - 03:32 AM,6.68,125.02,64,1.9,016 km S 32° E of Columbio (Sultan Kudarat)
29 November 2019 - 03:08 AM,14.44,122.93,1,1.7,023 km N 33° E of Paracale (Camarines Norte)
29 November 2019 - 03:06 AM,6.85,124.95,31,1.6,014 km N 89° E of Tulunan (Cotabato)
29 November 2019 - 02:59 AM,13.58,124.68,55,2.7,035 km S 75° E of Baras (Catanduanes)
29 November 2019 - 02:34 AM,10.38,125.4,30,1.5,019 km N 85° W of Loreto (Dinagat)
29 November 2019 - 02:05 AM,8.98,123.45,16,2.2,026 km S 51° W of Lazi (Siquijor)
29 November 2019 - 01:51 AM,7.39,126.79,26,2.4,026 km N 74° E of Caraga (Davao Oriental)
29 November 2019 - 01:44 AM,6.24,125.58,35,2.3,014 km N 72° W of Don Marcelino (Davao Occidental)
29 November 2019 - 01:18 AM,13.68,120.61,109,2.5,017 km S 08° W of Calatagan (Batangas)
29 November 2019 - 12:56 AM,10.14,124.87,33,1.6,003 km N 77° E of Maasin City (Southern Leyte)
29 November 2019 - 12:36 AM,9.5,122.33,30,2.2,030 km S 18° W of Sipalay City (Negros Occidental)
29 November 2019 - 12:23 AM,11.58,125.75,35,3,035 km S 85° E of Borongan City (Eastern Samar)
29 November 2019 - 12:11 AM,5.18,126.27,1,2.3,093 km S 73° E of Sarangani (Davao Occidental)
29 November 2019 - 12:03 AM,18.99,120.85,35,1.9,046 km N 07° E of Pagudpud (Ilocos Norte)
28 November 2019 - 11:58 PM,6.83,124.71,44,1.6,014 km S 79° W of Tulunan (Cotabato)
28 November 2019 - 11:33 PM,6.93,125.26,20,2.6,017 km N 17° E of Bansalan (Davao Del Sur)
28 November 2019 - 10:52 PM,6.31,126.71,30,2.6,080 km S 62° E of Governor Generoso (Davao Oriental)
28 November 2019 - 10:43 PM,9.73,122.05,6,2.3,039 km S 85° W of Sipalay City (Negros Occidental)
28 November 2019 - 10:13 PM,6.77,124.75,41,2.1,013 km S 46° W of Tulunan (Cotabato)
28 November 2019 - 09:29 PM,10,122.55,33,1.5,008 km N 71° W of Cauayan (Negros Occidental)
28 November 2019 - 09:12 PM,18.55,121.13,17,2.4,008 km S 40° E of Claveria (Cagayan)
