Date - Time,Lat,Long,Depth,Mag,Location
29 July 2019 - 12:52 PM,-,-,-,1.9,062 km from Basco (Batanes)
29 July 2019 - 12:27 PM,15.58,118.98,43,3.1,100 km N 81° W of Palauig (Zambales)
29 July 2019 - 11:50 AM,5.48,127.4,98,3.4,195 km S 48° E of Governor Generoso (Davao Oriental)
29 July 2019 - 08:20 AM,4.7,127.31,73,3.1,219 km S 68° E of Sarangani (Davao Occidental)
29 July 2019 - 07:04 AM,14.91,121.47,11,2.7,023 km N 44° W of General Nakar (Quezon)
29 July 2019 - 06:49 AM,5.8,127.42,13,4.3,175 km S 38° E of Tarragona (Davao Oriental)
29 July 2019 - 05:35 AM,12.36,120.84,7,3.5,018 km S 55° W of Rizal (Occidental Mindoro)
29 July 2019 - 02:19 AM,20.62,121.9,16,3.1,020 km S 15° E of Itbayat (Batanes)
29 July 2019 - 01:34 AM,19.59,121.24,15,2.1,041 km N 34° W of Calayan (Cagayan)
29 July 2019 - 01:10 AM,13.63,121.29,26,2.2,008 km S 80° E of Lobo (Batangas)
29 July 2019 - 01:02 AM,18.72,120.73,10,2.4,039 km N 71° W of Claveria (Cagayan)
29 July 2019 - 12:53 AM,6.11,126.27,122,2.9,065 km S 81° E of Don Marcelino (Davao Occidental)
29 July 2019 - 12:26 AM,20.66,121.72,11,2.9,020 km S 42° W of Itbayat (Batanes)
28 July 2019 - 11:51 PM,7.63,125.27,6,2.3,022 km S 57° E of Quezon (Bukidnon)
28 July 2019 - 11:46 PM,20.69,122.15,16,3.2,034 km S 70° E of Itbayat (Batanes)
28 July 2019 - 11:00 PM,3.58,125.99,33,3.4,213 km S 16° E of Sarangani (Davao Occidental)
28 July 2019 - 10:55 PM,20.66,122.07,20,2.5,028 km S 57° E of Itbayat (Batanes)
28 July 2019 - 10:28 PM,6.49,123.85,1,3.6,025 km S 67° W of Kalamansig (Sultan Kudarat)
28 July 2019 - 10:23 PM,4.16,125.63,105,3.6,142 km S 07° E of Sarangani (Davao Occidental)
28 July 2019 - 08:33 PM,6.6,126.72,97,3.4,058 km S 32° E of Tarragona (Davao Oriental)
28 July 2019 - 08:31 PM,7.82,125.2,5,2,006 km S 32° W of San Fernando (Bukidnon)
28 July 2019 - 06:57 PM,10.38,125.15,30,2.4,005 km S 72° W of Hinunangan (Southern Leyte)
28 July 2019 - 06:52 PM,15.02,119.99,30,2.2,010 km N 87° W of San Narciso (Zambales)
28 July 2019 - 05:20 PM,8.53,125.74,30,2,005 km N 08° W of San Luis (Agusan Del Sur)
