Date - Time,Lat,Long,Depth,Mag,Location
31 August 2019 - 11:56 PM,8.92,126.27,26,2.3,003 km N 80° W of Cagwait (Surigao Del Sur)
31 August 2019 - 11:03 PM,6.38,126.8,32,2.6,085 km S 70° E of Governor Generoso (Davao Oriental)
31 August 2019 - 10:53 PM,12.28,120.79,22,2.5,031 km S 76° W of San Jose (Occidental Mindoro)
31 August 2019 - 09:53 PM,10.07,123.26,59,2.3,005 km N 51° E of La Libertad (Negros Oriental)
31 August 2019 - 09:44 PM,11.86,124.23,1,2.4,008 km S 49° W of Almagro (Western Samar)
31 August 2019 - 09:02 PM,7.47,126.76,29,5.2,025 km S 61° E of Baganga (Davao Oriental)
31 August 2019 - 07:29 PM,8.55,125.75,26,2.1,006 km N 11° E of San Luis (Agusan Del Sur)
31 August 2019 - 07:19 PM,6.05,126.78,32,3,102 km S 50° E of Governor Generoso (Davao Oriental)
31 August 2019 - 06:50 PM,19.15,121.15,18,2.1,036 km S 67° W of Calayan (Cagayan)
31 August 2019 - 05:28 PM,19.98,121.65,31,2,046 km S 30° W of Sabtang (Batanes)
31 August 2019 - 03:57 PM,18.8,122.11,8,3.4,039 km N 04° W of Santa Ana (Cagayan)
31 August 2019 - 03:42 PM,5.95,126.56,13,4.1,094 km S 35° E of Governor Generoso (Davao Oriental)
31 August 2019 - 01:29 PM,6.78,125.33,20,2.6,004 km N 78° W of Digos City (Davao Del Sur)
31 August 2019 - 12:43 PM,9.01,125.65,11,2.9,008 km S 55° E of Remedios Romualdez (Agusan Del Norte)
31 August 2019 - 11:38 AM,5.62,127.28,117,2.8,175 km S 49° E of Governor Generoso (Davao Oriental)
31 August 2019 - 08:05 AM,6.84,126.3,20,2.3,016 km S 38° E of Mati (Davao Oriental)
31 August 2019 - 06:56 AM,15.69,119.65,36,2.1,029 km S 75° W of Santa Cruz (Zambales)
31 August 2019 - 06:45 AM,6.79,124.66,37,1.6,017 km S 57° W of Gen. S. K. Pendatun (Maguindanao)
31 August 2019 - 05:12 AM,15.73,119.72,32,3.2,020 km S 80° W of Santa Cruz (Zambales)
