Date - Time,Lat,Long,Depth,Mag,Location
30 April 2019 - 11:53 PM,9.8,126.69,2,4.1,059 km N 89° E of General Luna (Surigao Del Norte)
30 April 2019 - 11:40 PM,9.77,126.62,2,4.3,051 km S 89° E of General Luna (Surigao Del Norte)
30 April 2019 - 11:23 PM,9.56,126.19,12,1.9,025 km S 08° E of General Luna (Surigao Del Norte)
30 April 2019 - 10:57 PM,13.71,120.63,104,1.7,013 km S 01° E of Calatagan (Batangas)
30 April 2019 - 10:49 PM,10.42,125.7,15,2.4,015 km N 65° E of Loreto (Dinagat)
30 April 2019 - 09:49 PM,14.65,119.77,21,2.1,048 km S 46° W of San Antonio (Zambales)
30 April 2019 - 09:39 PM,15.04,120.23,33,1.6,013 km N 12° E of Castillejos (Zambales)
30 April 2019 - 09:31 PM,15.18,120.28,35,1.5,029 km N 19° E of Castillejos (Zambales)
30 April 2019 - 09:07 PM,6.52,126.51,27,3.1,050 km S 73° E of Governor Generoso (Davao Oriental)
30 April 2019 - 07:32 PM,7.98,126.54,27,2.8,016 km S 67° E of Lingig (Surigao Del Sur)
30 April 2019 - 07:26 PM,15.01,120.28,33,2.3,012 km N 45° E of Castillejos (Zambales)
30 April 2019 - 07:13 PM,14.05,120.42,94,2.4,022 km S 80° W of Nasugbu (Batangas)
30 April 2019 - 05:11 PM,11.33,124.58,7,3.7,007 km N 63° W of Capoocan (Leyte)
30 April 2019 - 04:25 PM,8.34,125.76,30,2.4,007 km N 60° W of La Paz (Agusan Del Sur)
30 April 2019 - 02:46 PM,9.6,126.45,22,2.7,038 km S 58° E of General Luna (Surigao Del Norte)
30 April 2019 - 12:45 PM,20.66,121.88,17,2.8,015 km S 12° E of Itbayat (Batanes)
30 April 2019 - 11:20 AM,5.83,124.91,17,2.6,011 km S 73° W of Maasim (Sarangani)
30 April 2019 - 10:06 AM,9.62,126.76,11,3.5,069 km S 74° E of General Luna (Surigao Del Norte)
30 April 2019 - 08:59 AM,15.04,120.32,31,1.8,017 km N 45° E of Castillejos (Zambales)
