Date - Time,Lat,Long,Depth,Mag,Location
31 January 2021 - 10:50 PM,14.75,121.91,24,1.9,006 km N 38° W of Polillo (Quezon)
31 January 2021 - 08:44 PM,5.19,127.37,114,3,208 km S 67° E of Jose Abad Santos (Davao Occidental)
31 January 2021 - 07:41 PM,9.01,126.95,1,2.4,072 km N 82° E of Cagwait (Surigao Del Sur)
31 January 2021 - 01:14 PM,13.47,120.32,2,2,028 km S 16° E of Looc (Occidental Mindoro)
31 January 2021 - 01:05 PM,9,126.91,1,2.5,069 km N 87° E of Bayabas (Surigao Del Sur)
31 January 2021 - 01:02 PM,9.38,126.21,29,3.7,012 km N 09° E of Cortes (Surigao Del Sur)
31 January 2021 - 11:55 AM,5.99,124.94,13,2,017 km N 20° W of Maasim (Sarangani)
31 January 2021 - 09:01 AM,13.36,120.2,9,1.9,030 km S 77° W of Paluan (Occidental Mindoro)
31 January 2021 - 08:48 AM,11.95,124.06,1,3,008 km S 54° E of Cataingan (Masbate)
31 January 2021 - 08:34 AM,8.97,126.78,12,4.3,055 km N 89° E of Bayabas (Surigao Del Sur)
31 January 2021 - 06:10 AM,13.59,119.13,32,3,111 km S 74° W of Lubang (Occidental Mindoro)
31 January 2021 - 05:29 AM,13.55,119.27,25,3,098 km S 69° W of Lubang (Occidental Mindoro)
31 January 2021 - 05:07 AM,11.39,124.53,15,3.1,006 km N 63° E of Leyte (Leyte)
31 January 2021 - 04:52 AM,13.43,120.09,22,2.4,041 km N 88° W of Paluan (Occidental Mindoro)
31 January 2021 - 04:02 AM,5.99,124.62,18,2.3,000 km N 27° W of Kiamba (Sarangani)
31 January 2021 - 03:26 AM,5.18,127.61,9,3.2,232 km S 70° E of Jose Abad Santos (Davao Occidental)
31 January 2021 - 03:21 AM,5.63,126.54,65,3.1,104 km S 72° E of Jose Abad Santos (Davao Occidental)
31 January 2021 - 03:16 AM,5.22,127.37,31,3.8,206 km S 68° E of Jose Abad Santos (Davao Occidental)
31 January 2021 - 02:15 AM,13.58,119.32,26,3.6,092 km S 70° W of Lubang (Occidental Mindoro)
31 January 2021 - 12:25 AM,13.46,120.28,8,2.4,020 km N 75° W of Paluan (Occidental Mindoro)
30 January 2021 - 11:46 PM,13.54,119.35,30,2.8,091 km S 67° W of Lubang (Occidental Mindoro)
30 January 2021 - 11:29 PM,13.53,119.4,34,2.4,086 km S 65° W of Lubang (Occidental Mindoro)
30 January 2021 - 11:26 PM,13.56,119.2,31,3.4,106 km S 71° W of Lubang (Occidental Mindoro)
30 January 2021 - 11:15 PM,13.54,119.45,29,2.5,081 km S 64° W of Lubang (Occidental Mindoro)
30 January 2021 - 11:04 PM,13.53,119.3,23,3.5,097 km S 68° W of Lubang (Occidental Mindoro)
30 January 2021 - 10:57 PM,13.54,119.24,26,3.1,102 km S 69° W of Lubang (Occidental Mindoro)
30 January 2021 - 04:37 PM,8.88,126.36,32,3.4,013 km S 38° E of Bayabas (Surigao Del Sur)
30 January 2021 - 03:29 PM,5.46,125.33,4,3.3,013 km N 58° W of Sarangani (Davao Occidental)
30 January 2021 - 02:02 PM,13.64,120.52,104,2.7,024 km S 29° W of Calatagan (Batangas)
30 January 2021 - 01:56 PM,18.85,121.62,20,1.7,026 km S 89° E of Fuga Island (Aparri) (Cagayan)
30 January 2021 - 11:33 AM,9.5,125.59,19,2.2,004 km N 29° E of Alegria (Surigao Del Norte)
30 January 2021 - 11:12 AM,10.63,125.7,14,3.5,013 km S 13° W of Homonhon Island (Guiuan) (Eastern Samar)
30 January 2021 - 07:54 AM,16.49,120.42,16,2.6,006 km S 45° W of Burgos (La Union)
30 January 2021 - 07:33 AM,13.89,120.5,187,2.9,016 km N 65° W of Calatagan (Batangas)
30 January 2021 - 06:32 AM,4.46,125.76,105,3.1,112 km S 20° E of Sarangani (Davao Occidental)
30 January 2021 - 04:49 AM,5.81,126.09,101,2.6,051 km S 77° E of Jose Abad Santos (Davao Occidental)
30 January 2021 - 02:06 AM,5.29,126.75,31,2.4,141 km S 61° E of Jose Abad Santos (Davao Occidental)
29 January 2021 - 11:46 PM,9.87,124.02,32,2.4,002 km N 49° E of Catigbian (Bohol)
29 January 2021 - 11:43 PM,6.58,125.2,10,2.9,007 km S 53° W of Kiblawan (Davao Del Sur)
29 January 2021 - 11:15 PM,4.8,125.25,29,2.8,070 km S 16° W of Sarangani (Davao Occidental)
29 January 2021 - 08:49 PM,13.53,120.2,18,2.5,022 km S 14° W of Looc (Occidental Mindoro)
29 January 2021 - 08:47 PM,5.53,127.22,5,3.2,180 km S 76° E of Jose Abad Santos (Davao Occidental)
29 January 2021 - 04:42 PM,12.33,123.76,12,3.6,011 km S 13° W of Batuan (Masbate)
29 January 2021 - 02:50 PM,6.06,126.02,27,2.6,045 km N 68° E of Jose Abad Santos (Davao Occidental)
29 January 2021 - 01:51 PM,13.32,120.29,4,2.5,022 km S 61° W of Paluan (Occidental Mindoro)
29 January 2021 - 01:20 PM,13.45,120.18,14,2.2,031 km N 83° W of Paluan (Occidental Mindoro)
29 January 2021 - 01:13 PM,13.54,120.05,20,1.8,047 km N 73° W of Paluan (Occidental Mindoro)
29 January 2021 - 01:12 PM,13.51,120.16,14,4.9,035 km N 72° W of Paluan (Occidental Mindoro)
29 January 2021 - 01:08 PM,13.34,120.22,27,4.2,028 km S 71° W of Paluan (Occidental Mindoro)
29 January 2021 - 12:52 PM,10.55,124.43,19,1.8,012 km S 27° E of San Francisco (Cebu)
29 January 2021 - 11:32 AM,10.54,124.63,1,2.4,012 km N 68° W of Inopacan (Leyte)
29 January 2021 - 09:52 AM,9.9,124.1,34,1.5,002 km S 42° E of Sagbayan (Bohol)
29 January 2021 - 09:23 AM,8.38,125.85,13,2.4,011 km S 45° E of Talacogon (Agusan Del Sur)
29 January 2021 - 08:41 AM,6.5,126.44,13,2.6,044 km S 67° E of Governor Generoso (Davao Oriental)
29 January 2021 - 08:20 AM,6.82,126.55,138,2.2,028 km S 25° E of Tarragona (Davao Oriental)
29 January 2021 - 05:10 AM,19.22,121.52,17,2.1,007 km S 43° E of Calayan (Cagayan)
29 January 2021 - 02:27 AM,9.38,124.31,32,1.9,026 km S 03° E of Garcia Hernandez (Bohol)
29 January 2021 - 01:59 AM,14.99,119.99,31,2.3,011 km S 49° W of San Felipe (Zambales)
29 January 2021 - 12:32 AM,5.04,127.61,94,3.3,238 km S 66° E of Jose Abad Santos (Davao Occidental)
28 January 2021 - 09:44 PM,14.14,121.23,35,1.7,004 km S 11° E of Los Baños (Laguna)
28 January 2021 - 08:54 PM,7.55,124.4,10,2.2,005 km N 39° E of Buldon (Maguindanao)
28 January 2021 - 08:44 PM,15.04,122.19,18,2.1,032 km N 06° W of Patnanungan (Quezon)
28 January 2021 - 08:43 PM,5.76,126.77,20,3.2,125 km S 38° E of Governor Generoso (Davao Oriental)
28 January 2021 - 08:07 PM,18.98,120.9,3,2.8,035 km S 67° W of Dalupiri Island (Calayan) (Cagayan)
28 January 2021 - 07:55 PM,15.65,121.78,21,2.5,027 km S 63° E of Baler (Aurora)
28 January 2021 - 06:30 PM,15.3,120.01,69,2.4,003 km N 46° W of Botolan (Zambales)
28 January 2021 - 06:27 PM,13.43,121.22,35,1.6,007 km N 40° E of City Of Calapan (Oriental Mindoro)
28 January 2021 - 06:26 PM,9.67,125.63,25,2.5,004 km N 62° E of Placer (Surigao Del Norte)
28 January 2021 - 04:45 PM,15.84,120.68,10,2.5,009 km N 62° E of San Manuel (Tarlac)
28 January 2021 - 04:39 PM,15.76,120.66,27,2,007 km S 54° E of San Manuel (Tarlac)
28 January 2021 - 04:32 PM,15.47,120.03,31,2.3,013 km N 71° E of Palauig (Zambales)
28 January 2021 - 04:24 PM,14.18,121.22,13,2,001 km N 09° W of Los Baños (Laguna)
28 January 2021 - 04:11 PM,15.69,121.76,1,2,023 km S 71° E of Baler (Aurora)
28 January 2021 - 03:57 PM,5.06,127.65,101,3.7,242 km S 67° E of Jose Abad Santos (Davao Occidental)
28 January 2021 - 12:40 PM,5.27,127.48,95,3.2,216 km S 71° E of Jose Abad Santos (Davao Occidental)
28 January 2021 - 07:27 AM,5.07,125.33,16,3.5,039 km S 15° W of Sarangani (Davao Occidental)
28 January 2021 - 06:51 AM,7.41,127.14,29,2.6,067 km S 74° E of Baganga (Davao Oriental)
28 January 2021 - 05:56 AM,13.57,121.41,16,2.3,023 km S 67° E of Lobo (Batangas)
28 January 2021 - 04:48 AM,13.81,120.49,104,3.2,015 km S 81° W of Calatagan (Batangas)
28 January 2021 - 03:57 AM,9.92,126.68,1,2.5,060 km N 76° E of General Luna (Surigao Del Norte)
28 January 2021 - 03:25 AM,7.79,125.52,17,3.4,026 km S 56° E of San Fernando (Bukidnon)
28 January 2021 - 02:49 AM,14.25,121.2,11,3,008 km N 18° W of Los Baños (Laguna)
28 January 2021 - 12:59 AM,18.08,121.46,44,2.1,028 km N 47° W of Alcala (Cagayan)
28 January 2021 - 12:37 AM,9.86,122.3,17,2.2,018 km N 55° W of City Of Sipalay (Negros Occidental)
27 January 2021 - 11:25 PM,9.07,126.9,10,2.8,068 km N 76° E of Cagwait (Surigao Del Sur)
27 January 2021 - 11:13 PM,16.39,120.93,26,1.8,015 km N 45° W of Aritao (Nueva Vizcaya)
27 January 2021 - 09:07 PM,18.33,120.47,29,4.2,016 km S 87° W of Pasuquin (Ilocos Norte)
27 January 2021 - 09:02 PM,8.71,125.79,29,2.3,004 km S 85° E of City Of Bayugan (Agusan Del Sur)
27 January 2021 - 06:05 PM,8.67,125.93,121,2.5,008 km N 09° E of Prosperidad (Agusan Del Sur)
27 January 2021 - 04:21 PM,15.83,119.82,24,2.3,009 km N 88° W of Infanta (Pangasinan)
27 January 2021 - 02:54 PM,5.33,125.54,131,3.2,016 km S 55° E of Sarangani (Davao Occidental)
27 January 2021 - 01:25 PM,8.38,126.75,25,2,046 km N 88° E of Hinatuan (Surigao Del Sur)
27 January 2021 - 09:52 AM,9.13,126.8,9,2.1,060 km N 73° E of Bayabas (Surigao Del Sur)
27 January 2021 - 05:04 AM,7.92,127.1,8,4.2,071 km N 58° E of Baganga (Davao Oriental)
27 January 2021 - 04:37 AM,9.58,122.95,25,2.2,022 km N 56° W of Pamplona (Negros Oriental)
27 January 2021 - 01:51 AM,13.54,120.65,92,2.4,014 km N 35° W of Abra De Ilog (Occidental Mindoro)
27 January 2021 - 12:12 AM,5.72,124.73,52,2,033 km S 62° W of Maasim (Sarangani)
26 January 2021 - 11:57 PM,7.8,124.83,4,2.3,003 km South° 00 of Pangantucan (Bukidnon)
26 January 2021 - 11:46 PM,17,121.45,53,1.8,013 km N 82° E of Aguinaldo (Ifugao)
26 January 2021 - 11:44 PM,15.59,119.97,11,2.7,006 km S 46° E of Candelaria (Zambales)
26 January 2021 - 11:34 PM,9.03,126.43,61,2.5,019 km N 48° E of Cagwait (Surigao Del Sur)
26 January 2021 - 11:32 PM,9.26,126.15,16,2.4,005 km S 72° W of Cortes (Surigao Del Sur)
26 January 2021 - 09:27 PM,9.11,126.7,17,3.2,048 km N 71° E of Bayabas (Surigao Del Sur)
26 January 2021 - 09:00 PM,9.04,126.83,12,3.5,061 km N 83° E of Bayabas (Surigao Del Sur)
26 January 2021 - 08:39 PM,4.53,122.9,445,4.2,234 km S 38° W of Palimbang (Sultan Kudarat)
26 January 2021 - 07:17 PM,9.07,126.89,15,2.6,067 km N 81° E of Bayabas (Surigao Del Sur)
26 January 2021 - 06:15 PM,5.43,127.59,110,3.4,222 km S 76° E of Jose Abad Santos (Davao Occidental)
26 January 2021 - 05:54 PM,6.01,124.71,3,2.4,010 km N 80° E of Kiamba (Sarangani)
26 January 2021 - 05:54 PM,16.82,121.49,42,2,006 km N 50° W of Ramon (Isabela)
26 January 2021 - 04:41 PM,16.95,121.4,30,2.6,009 km S 65° E of Aguinaldo (Ifugao)
26 January 2021 - 04:16 PM,7.8,124.85,11,3.6,013 km N 61° E of Kalilangan (Bukidnon)
26 January 2021 - 02:10 PM,7.13,123.66,20,3.1,046 km S 37° E of Tabina (Zamboanga Del Sur)
26 January 2021 - 11:37 AM,13.76,120.56,80,2.3,011 km S 41° W of Calatagan (Batangas)
26 January 2021 - 10:11 AM,11.37,124.6,1,2.6,010 km N 29° W of Capoocan (Leyte)
26 January 2021 - 09:47 AM,9.87,125.45,25,2.3,010 km N 29° W of City Of Surigao (Surigao Del Norte)
26 January 2021 - 06:42 AM,9.48,125.92,21,2.3,013 km N 14° W of Carrascal (Surigao Del Sur)
26 January 2021 - 06:11 AM,13.9,120.88,30,1.5,006 km S 51° W of Agoncillo (Batangas)
26 January 2021 - 05:31 AM,8.75,125.69,31,2.2,007 km N 60° W of City Of Bayugan (Agusan Del Sur)
26 January 2021 - 05:00 AM,13.39,120.35,28,3.5,013 km S 78° W of Paluan (Occidental Mindoro)
26 January 2021 - 04:26 AM,10.74,123.03,7,2,005 km S 78° E of City Of Talisay (Negros Occidental)
26 January 2021 - 04:16 AM,9,126.88,9,2.7,064 km N 82° E of Cagwait (Surigao Del Sur)
26 January 2021 - 04:02 AM,13.36,122.31,11,2.9,021 km S 31° W of Mulanay (Quezon)
26 January 2021 - 03:48 AM,13.31,122.44,4,2.3,009 km S 66° W of San Francisco (Quezon)
26 January 2021 - 03:39 AM,13.85,120.47,87,4.5,018 km N 83° W of Calatagan (Batangas)
26 January 2021 - 01:31 AM,9.11,126.43,20,4,023 km N 45° E of Bayabas (Surigao Del Sur)
26 January 2021 - 01:13 AM,15.12,123.07,1,3.3,073 km N 10° E of Tinaga Island (Vinzons) (Camarines Norte)
26 January 2021 - 01:11 AM,6.48,126.36,31,3.1,037 km S 59° E of Governor Generoso (Davao Oriental)
26 January 2021 - 12:53 AM,13.59,119.25,24,3.1,099 km S 73° W of Lubang (Occidental Mindoro)
26 January 2021 - 12:38 AM,9.37,126.2,23,3,011 km N 06° E of Cortes (Surigao Del Sur)
26 January 2021 - 12:20 AM,9.72,122.39,34,2.4,007 km S 44° W of City Of Sipalay (Negros Occidental)
25 January 2021 - 11:01 PM,10.07,126.04,5,2.2,006 km N 02° W of Santa Monica (Surigao Del Norte)
25 January 2021 - 10:31 PM,3.61,126.07,24,4.3,212 km S 20° E of Sarangani (Davao Occidental)
25 January 2021 - 10:14 PM,21.24,120.1,31,3.1,188 km N 75° W of Itbayat (Batanes)
25 January 2021 - 10:05 PM,7.71,124.9,15,2,012 km N 07° W of Kadingilan (Bukidnon)
25 January 2021 - 10:04 PM,9.84,122.29,20,2.8,017 km N 63° W of City Of Sipalay (Negros Occidental)
25 January 2021 - 10:00 PM,9.84,122.33,20,3.2,014 km N 56° W of City Of Sipalay (Negros Occidental)
25 January 2021 - 09:19 PM,15.2,120.41,24,1.8,020 km N 44° W of Porac (Pampanga)
