Date - Time,Lat,Long,Depth,Mag,Location
31 March 2021 - 11:38 PM,7.2,127.09,4,3.5,061 km S 89° E of Manay (Davao Oriental)
31 March 2021 - 10:27 PM,10.36,125.22,10,3.5,004 km N 70° W of Hinundayan (Southern Leyte)
31 March 2021 - 09:42 PM,12.48,123.69,8,2.8,014 km N 31° E of City Of Masbate (Masbate)
31 March 2021 - 09:41 PM,9.34,126.39,19,1.9,023 km N 72° E of Cortes (Surigao Del Sur)
31 March 2021 - 09:23 PM,9.35,126.44,14,2.6,029 km N 73° E of Cortes (Surigao Del Sur)
31 March 2021 - 09:20 PM,12.36,123.71,2,2.7,011 km S 48° W of Batuan (Masbate)
31 March 2021 - 07:47 PM,6.79,125.72,62,4,032 km S 22° E of City Of Davao (Davao Del Sur)
31 March 2021 - 07:46 PM,13.86,120.64,1,1.7,003 km N 11° E of Calatagan (Batangas)
31 March 2021 - 07:06 PM,6.48,126.4,17,3.4,041 km S 62° E of Governor Generoso (Davao Oriental)
31 March 2021 - 07:01 PM,11.36,125.74,7,2.4,013 km N 82° E of Hernani (Eastern Samar)
31 March 2021 - 04:20 PM,6.25,126.92,88,3.1,102 km S 30° E of Tarragona (Davao Oriental)
31 March 2021 - 03:46 PM,9.7,126.27,27,2.1,016 km S 52° E of General Luna (Surigao Del Norte)
31 March 2021 - 03:08 PM,17.41,121.01,15,2.1,011 km S 56° E of Daguioman (Abra)
31 March 2021 - 02:49 PM,6.76,124.64,20,2.4,004 km S 12° E of Lambayong (Sultan Kudarat)
31 March 2021 - 02:08 PM,19.21,121.36,15,2,013 km S 63° W of Calayan (Cagayan)
31 March 2021 - 01:59 PM,17.4,120.78,10,2.4,005 km N 60° W of Boliney (Abra)
31 March 2021 - 12:36 PM,9.71,123.83,35,2,010 km S 44° W of Antequera (Bohol)
31 March 2021 - 12:07 PM,9.59,126.16,16,2.2,021 km S 02° E of General Luna (Surigao Del Norte)
31 March 2021 - 10:58 AM,16.43,120.45,25,1.8,008 km S 30° W of Sablan (Benguet)
31 March 2021 - 10:29 AM,16.61,120.98,25,1.8,011 km N 30° W of Ambaguio (Nueva Vizcaya)
31 March 2021 - 09:42 AM,16.39,120.44,19,2.1,005 km N 30° E of Tubao (La Union)
31 March 2021 - 09:15 AM,8.69,126.42,28,2.7,018 km S 47° E of Marihatag (Surigao Del Sur)
31 March 2021 - 06:09 AM,12.76,120.87,18,2,014 km S 48° E of Sablayan (Occidental Mindoro)
31 March 2021 - 05:59 AM,9.69,126.24,24,2.3,013 km S 42° E of General Luna (Surigao Del Norte)
31 March 2021 - 04:59 AM,10.08,125.2,27,2.6,006 km N 65° E of San Francisco (Southern Leyte)
31 March 2021 - 04:57 AM,10.29,126.31,33,2,040 km N 40° E of Burgos (Surigao Del Norte)
31 March 2021 - 04:47 AM,9.13,126.43,28,2.2,009 km S 15° E of Lanuza (Surigao Del Sur)
31 March 2021 - 03:17 AM,10.25,122.55,32,1.5,031 km S 01° E of Nueva Valencia (Guimaras)
31 March 2021 - 03:06 AM,15.06,119.85,5,2.6,024 km N 90° W of San Felipe (Zambales)
31 March 2021 - 01:30 AM,17.15,120.09,6,2.2,037 km S 88° W of City Of Candon (Ilocos Sur)
31 March 2021 - 01:05 AM,12.95,120.93,16,2,021 km N 54° E of Sablayan (Occidental Mindoro)
31 March 2021 - 01:00 AM,12.93,120.92,5,2.5,018 km N 57° E of Sablayan (Occidental Mindoro)
31 March 2021 - 12:56 AM,12.9,120.99,21,4,024 km N 75° E of Sablayan (Occidental Mindoro)
31 March 2021 - 12:52 AM,13.35,121.37,19,2.5,008 km N 68° E of Naujan (Oriental Mindoro)
31 March 2021 - 12:34 AM,15.14,119.87,23,1.6,023 km N 68° W of San Felipe (Zambales)
31 March 2021 - 12:32 AM,10.45,123.14,1,2.8,010 km N 50° W of City Of Canlaon (Negros Oriental)
30 March 2021 - 11:56 PM,9.51,121.53,25,2.7,038 km S 78° E of Cagayancillo (Palawan)
30 March 2021 - 11:48 PM,17.91,120.87,33,1.6,024 km S 71° E of Banna (Ilocos Norte)
30 March 2021 - 10:28 PM,10.89,125,30,2.4,001 km S 38° W of Mayorga (Leyte)
30 March 2021 - 10:06 PM,13.24,123.81,11,3.3,004 km N 88° E of Santo Domingo (Albay)
30 March 2021 - 10:02 PM,12.72,123.66,8,3.7,008 km N 02° W of Monreal (Masbate)
30 March 2021 - 09:05 PM,18,122.44,64,2.7,055 km S 59° E of Gonzaga (Cagayan)
30 March 2021 - 07:52 PM,7.87,126.44,33,1.9,019 km S 10° E of Lingig (Surigao Del Sur)
30 March 2021 - 07:19 PM,13.13,120.22,1,3.1,042 km S 75° W of Mamburao (Occidental Mindoro)
30 March 2021 - 03:29 PM,9.72,123.9,10,2.4,007 km S 02° W of Antequera (Bohol)
30 March 2021 - 03:23 PM,9.92,126.2,21,2.3,013 km N 61° E of Pilar (Surigao Del Norte)
30 March 2021 - 03:08 PM,8.79,125.96,9,2.1,019 km S 28° W of San Miguel (Surigao Del Sur)
30 March 2021 - 01:22 PM,8.91,125.6,13,2.1,010 km S 58° E of City Of Butuan (Agusan Del Norte)
30 March 2021 - 11:16 AM,10.09,125.2,1,2.2,012 km S 49° E of Liloan (Southern Leyte)
30 March 2021 - 09:59 AM,16.99,121.01,32,1.5,011 km S 19° E of Bontoc (Mountain Province)
30 March 2021 - 08:30 AM,13.41,120.92,8,3.1,011 km S 19° W of Puerto Galera (Oriental Mindoro)
30 March 2021 - 08:15 AM,9.89,124.05,7,2.6,006 km N 56° E of Catigbian (Bohol)
30 March 2021 - 08:09 AM,14.5,121.26,11,2.1,008 km N 71° E of Binangonan (Rizal)
30 March 2021 - 07:30 AM,11.57,124.29,1,2.4,012 km S 58° W of Almeria (Biliran)
