Date - Time,Lat,Long,Depth,Mag,Location
26 August 2021 - 12:52 AM,16.27,122.26,7,1.6,015 km S 86° E of Casiguran (Aurora)
26 August 2021 - 12:35 AM,13.85,123.16,1,2.8,017 km N 20° W of Calabanga (Camarines Sur)
25 August 2021 - 11:15 PM,12.26,124.79,18,1.7,023 km S 49° W of Pambujan (Northern Samar)
25 August 2021 - 09:59 PM,5.56,126.95,13,3.1,150 km S 75° E of Jose Abad Santos (Davao Occidental)
25 August 2021 - 09:44 PM,5.52,126.88,1,3.4,144 km S 72° E of Jose Abad Santos (Davao Occidental)
25 August 2021 - 09:13 PM,19.23,120.53,2,3.3,073 km N 80° W of Dalupiri Island (Calayan) (Cagayan)
25 August 2021 - 09:08 PM,9.97,122.31,27,2.3,026 km N 30° W of City Of Sipalay (Negros Occidental)
25 August 2021 - 08:03 PM,7.21,122.88,23,5,011 km S 19° E of Olutanga (Zamboanga Sibugay)
25 August 2021 - 06:46 PM,11.63,124.31,10,3.4,007 km N 84° W of Almeria (Biliran)
25 August 2021 - 06:22 PM,6.7,125.92,29,3,017 km N 74° W of Governor Generoso (Davao Oriental)
25 August 2021 - 05:58 PM,4.95,126.6,5,3.7,140 km S 69° E of Sarangani (Davao Occidental)
25 August 2021 - 04:33 PM,5.18,126.71,9,3.6,146 km S 80° E of Sarangani (Davao Occidental)
25 August 2021 - 02:00 PM,5.42,126.98,71,2.4,157 km S 70° E of Jose Abad Santos (Davao Occidental)
25 August 2021 - 01:53 PM,5.08,125.72,113,2.7,050 km S 42° E of Sarangani (Davao Occidental)
25 August 2021 - 01:15 PM,15.45,121.89,7,2.3,049 km S 45° E of Baler (Aurora)
25 August 2021 - 12:23 PM,13.55,121.43,15,2.2,031 km S 07° E of San Juan (Batangas)
25 August 2021 - 11:39 AM,13.61,122.46,1,2.7,011 km N 35° E of Mulanay (Quezon)
25 August 2021 - 08:43 AM,6.22,126.44,48,2.3,063 km S 41° E of Governor Generoso (Davao Oriental)
25 August 2021 - 05:27 AM,7.41,124.56,422,3.1,003 km N 13° E of Alamada (Cotabato)
25 August 2021 - 02:17 AM,3.24,126.38,43,4.4,262 km S 24° E of Sarangani (Davao Occidental)
25 August 2021 - 12:30 AM,15.59,122.01,14,2.2,055 km S 74° E of San Luis (Aurora)
24 August 2021 - 10:33 PM,13.8,120.47,100,3.2,018 km S 80° W of Calatagan (Batangas)
24 August 2021 - 10:26 PM,5.89,127.35,20,3.5,164 km S 38° E of Tarragona (Davao Oriental)
24 August 2021 - 08:55 PM,7.61,121.89,37,3.3,030 km S 69° W of Siocon (Zamboanga Del Norte)
24 August 2021 - 08:53 PM,8.38,123.57,30,2.7,012 km S 69° E of Mutia (Zamboanga Del Norte)
24 August 2021 - 08:44 PM,16.24,120.79,38,2.1,018 km S 43° E of Itogon (Benguet)
24 August 2021 - 07:45 PM,6.72,125.96,40,3.4,014 km N 60° W of Governor Generoso (Davao Oriental)
24 August 2021 - 06:07 PM,13.55,123.07,9,2.6,005 km S 20° W of Pamplona (Camarines Sur)
24 August 2021 - 06:05 PM,13.65,120.51,104,3.2,025 km S 33° W of Calatagan (Batangas)
24 August 2021 - 05:31 PM,16.37,120.7,11,2.3,002 km N 67° E of Itogon (Benguet)
24 August 2021 - 05:11 PM,5.87,127.23,83,2.7,154 km S 56° E of Governor Generoso (Davao Oriental)
