Date - Time,Lat,Long,Depth,Mag,Location
28 December 2021 - 05:40 AM,16.11,119.36,14,3.5,047 km S 90Åã W of Agno (Pangasinan)
28 December 2021 - 03:16 AM,6.88,124.97,26,1.8,012 km S 55Åã E of M'lang (Cotabato)
28 December 2021 - 02:38 AM,18.66,120.75,32,1.9,012 km N 21Åã W of Pagudpud (Ilocos Norte)
28 December 2021 - 01:22 AM,15.52,119.93,31,1.8,003 km S 68Åã W of Masinloc (Zambales)
27 December 2021 - 10:54 PM,11.6,125.9,10,3.2,041 km N 46Åã E of Hernani (Eastern Samar)
27 December 2021 - 10:03 PM,11.7,126.1,2,3.1,066 km N 53Åã E of Hernani (Eastern Samar)
27 December 2021 - 09:20 PM,5.78,125.75,45,2.6,046 km S 08Åã E of Don Marcelino (Davao Occidental)
27 December 2021 - 08:46 PM,13.69,120.66,97,1.5,016 km S 11Åã E of Calatagan (Batangas)
27 December 2021 - 07:59 PM,9.41,125.55,3,3.3,005 km S 33Åã W of Kitcharao (Agusan Del Norte)
27 December 2021 - 03:48 PM,13.79,120.53,88,2.4,012 km S 65Åã W of Calatagan (Batangas)
27 December 2021 - 03:19 PM,13.68,120.61,104,1.8,017 km S 07Åã W of Calatagan (Batangas)
27 December 2021 - 01:19 PM,12.51,120.57,34,1.7,041 km S 80Åã W of Calintaan (Occidental Mindoro)
27 December 2021 - 12:47 PM,6.11,126.16,121,2.6,053 km S 79Åã E of Don Marcelino (Davao Occidental)
27 December 2021 - 11:58 AM,13.13,120.51,26,2.7,014 km S 41Åã W of Mamburao (Occidental Mindoro)
27 December 2021 - 11:45 AM,15.56,119.94,26,2.9,004 km N 39Åã W of Masinloc (Zambales)
27 December 2021 - 08:58 AM,10.24,126.85,23,2.8,091 km N 57Åã E of General Luna (Surigao Del Norte)
27 December 2021 - 07:52 AM,9.48,126.23,15,2.5,022 km N 10Åã E of Cortes (Surigao Del Sur)
27 December 2021 - 07:31 AM,10.42,125.69,84,2.5,014 km N 60Åã E of Loreto (Dinagat Islands)
27 December 2021 - 07:11 AM,12.27,120.71,28,2.2,043 km S 23Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 05:40 AM,6.1,127.01,98,3.4,120 km S 59Åã E of Governor Generoso (Davao Oriental)
27 December 2021 - 04:54 AM,4.83,124.65,398,3.4,106 km S 53Åã W of Sarangani (Davao Occidental)
27 December 2021 - 04:24 AM,12.27,120.71,27,2,035 km S 53Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 04:08 AM,12.2,120.75,29,1.8,037 km S 40Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 03:27 AM,12.26,120.72,30,2,034 km S 50Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 03:26 AM,9.7,122.01,1,2.5,047 km S 81Åã W of City Of Sipalay (Negros Occidental)
27 December 2021 - 03:16 AM,12.59,120.54,10,2.4,048 km N 72Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 03:15 AM,9.23,125.71,28,2.2,022 km N 56Åã E of City Of Cabadbaran (Agusan Del Norte)
27 December 2021 - 03:14 AM,7.71,122.16,10,1.5,003 km N 75Åã E of Siocon (Zamboanga Del Norte)
27 December 2021 - 03:09 AM,12.49,120.56,32,2.7,045 km N 85Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 03:01 AM,12.84,121.06,27,1.9,030 km S 89Åã E of Sablayan (Occidental Mindoro)
27 December 2021 - 02:52 AM,12.14,120.91,34,1.4,036 km S 09Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 02:50 AM,12.34,120.67,31,1.6,034 km S 68Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 02:38 AM,12.32,120.68,26,1.6,034 km S 62Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 02:30 AM,12.09,120.81,37,2,044 km S 22Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 02:29 AM,12.58,120.54,17,2.9,048 km N 74Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 02:15 AM,12.02,120.86,37,1.5,050 km S 13Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 01:01 AM,10.24,121.96,17,2.9,021 km S 10Åã E of Anini-y (Antique)
27 December 2021 - 12:54 AM,6.33,126.36,26,3.1,047 km S 41Åã E of Governor Generoso (Davao Oriental)
27 December 2021 - 12:46 AM,6.92,123.21,5,2.3,060 km S 11Åã W of Pitogo (Zamboanga Del Sur)
27 December 2021 - 12:36 AM,12.32,120.67,28,1.6,036 km S 64Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 12:32 AM,12.43,120.62,34,2.4,037 km S 84Åã W of Rizal (Occidental Mindoro)
27 December 2021 - 12:19 AM,12.63,120.49,4,2.1,039 km S 53Åã W of Sablayan (Occidental Mindoro)
27 December 2021 - 12:11 AM,12.56,120.55,5,2.2,040 km S 39Åã W of Sablayan (Occidental Mindoro)
27 December 2021 - 12:08 AM,12.48,120.62,36,2.3,044 km S 23Åã W of Sablayan (Occidental Mindoro)
27 December 2021 - 12:06 AM,12.59,120.49,8,3.7,042 km S 49Åã W of Sablayan (Occidental Mindoro)
27 December 2021 - 12:03 AM,18.1,120.92,7,2.1,015 km N 88Åã E of Solsona (Ilocos Norte)
26 December 2021 - 11:48 PM,10.8,121.71,31,2.8,026 km N 77Åã W of San Jose De Buenavista (Antique)
26 December 2021 - 11:41 PM,7.05,123.26,24,2.5,045 km S 08Åã W of Pitogo (Zamboanga Del Sur)
26 December 2021 - 11:17 PM,16.53,120.94,8,2.2,009 km N 89Åã W of Ambaguio (Nueva Vizcaya)
26 December 2021 - 10:52 PM,10.16,125.25,3,2.3,012 km S 04Åã W of Anahawan (Southern Leyte)
26 December 2021 - 09:55 PM,9.67,126.87,7,2.7,080 km S 81Åã E of General Luna (Surigao Del Norte)
26 December 2021 - 08:54 PM,8.37,122.32,30,2,040 km N 34Åã W of Labason (Zamboanga Del Norte)
26 December 2021 - 08:54 PM,17.77,120.21,34,2,025 km N 67Åã W of Magsingal (Ilocos Sur)
26 December 2021 - 08:38 PM,11.5,125.79,22,2,026 km N 47Åã E of Hernani (Eastern Samar)
26 December 2021 - 07:57 PM,15,119.96,27,2.3,013 km S 81Åã W of San Narciso (Zambales)
26 December 2021 - 07:25 PM,6.26,126.42,36,2.7,058 km S 41Åã E of Governor Generoso (Davao Oriental)
26 December 2021 - 06:36 PM,9.45,124.43,12,3.2,023 km S 38Åã E of Garcia Hernandez (Bohol)
26 December 2021 - 05:07 PM,13.72,120.89,15,2.6,006 km S 60Åã W of Mabini (Batangas)
26 December 2021 - 03:53 PM,10.92,126.36,1,3.7,071 km S 80Åã E of Guiuan (Eastern Samar)
26 December 2021 - 01:20 PM,8.72,127.19,16,2.4,098 km S 85Åã E of Marihatag (Surigao Del Sur)
26 December 2021 - 12:22 PM,11.5,124.52,4,2,006 km N 49Åã E of Biliran (Biliran)
26 December 2021 - 10:22 AM,2.14,126.32,16,5.3,375 km S 15Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
26 December 2021 - 08:39 AM,18.06,121.28,24,2.1,011 km N 68Åã E of Kabugao (Apayao)
26 December 2021 - 08:29 AM,7.92,122.01,33,2.5,028 km N 30Åã W of Siocon (Zamboanga Del Norte)
26 December 2021 - 08:12 AM,16.15,119.27,12,5,057 km N 86Åã W of Agno (Pangasinan)
26 December 2021 - 07:55 AM,6.78,124.93,24,2.5,008 km N 57Åã E of Datu Paglas (Maguindanao)
26 December 2021 - 06:55 AM,10.66,126.14,19,2.3,047 km S 79Åã E of Homonhon Island (Guiuan) (Eastern Samar)
26 December 2021 - 04:03 AM,16.21,119.12,8,3.7,074 km N 82Åã W of Agno (Pangasinan)
26 December 2021 - 03:04 AM,18.38,121.22,4,2.1,016 km S 53Åã W of Pamplona (Cagayan)
26 December 2021 - 02:10 AM,8.37,126.58,1,2.2,027 km N 89Åã E of Hinatuan (Surigao Del Sur)
26 December 2021 - 01:54 AM,11.75,125.3,23,2.7,017 km 00 Åãest of San Julian (Eastern Samar)
26 December 2021 - 01:23 AM,16.25,122.25,34,1.4,014 km S 76Åã E of Casiguran (Aurora)
26 December 2021 - 01:22 AM,16.29,122.15,24,2,003 km N 69Åã E of Casiguran (Aurora)
25 December 2021 - 11:51 PM,11.16,123.91,6,2.3,007 km N 60Åã W of Medellin (Cebu)
25 December 2021 - 10:25 PM,6.87,126.68,25,4.2,032 km S 51Åã E of Tarragona (Davao Oriental)
25 December 2021 - 10:16 PM,13.37,120.47,105,1.9,005 km S 10Åã E of Paluan (Occidental Mindoro)
25 December 2021 - 09:16 PM,6.02,126.8,41,2.9,107 km S 49Åã E of Governor Generoso (Davao Oriental)
25 December 2021 - 08:54 PM,13.22,120.4,32,2,022 km S 88Åã W of Mamburao (Occidental Mindoro)
25 December 2021 - 06:11 PM,7.76,122.05,16,2.9,011 km N 56Åã W of Siocon (Zamboanga Del Norte)
25 December 2021 - 04:46 PM,13.83,120.49,69,2,028 km N 65Åã E of Looc (Occidental Mindoro)
25 December 2021 - 04:11 PM,13.75,120.55,103,1.8,012 km S 43Åã W of Calatagan (Batangas)
25 December 2021 - 02:20 PM,15.15,120.03,29,2,003 km S 74Åã W of Cabangan (Zambales)
25 December 2021 - 11:44 AM,15.11,120.15,30,1.8,010 km N 54Åã E of San Felipe (Zambales)
25 December 2021 - 08:43 AM,6.72,123.89,33,2.7,022 km N 65Åã W of Lebak (Sultan Kudarat)
25 December 2021 - 07:51 AM,12.98,121.43,26,2,005 km N 84Åã W of Gloria (Oriental Mindoro)
25 December 2021 - 07:50 AM,6.36,126.28,30,2.9,040 km S 36Åã E of Governor Generoso (Davao Oriental)
25 December 2021 - 07:15 AM,17.28,120.6,25,2.7,005 km N 27Åã E of San Emilio (Ilocos Sur)
25 December 2021 - 06:37 AM,6.66,126.25,22,2.4,019 km N 88Åã E of Governor Generoso (Davao Oriental)
25 December 2021 - 04:29 AM,13.84,120.58,102,1.7,006 km N 78Åã W of Calatagan (Batangas)
25 December 2021 - 04:25 AM,15.52,119.87,16,2.5,009 km S 81Åã W of Masinloc (Zambales)
25 December 2021 - 03:43 AM,13.53,120.54,117,1.7,035 km S 16Åã W of Calatagan (Batangas)
25 December 2021 - 03:08 AM,13,124.66,14,3.1,048 km N 42Åã E of Biri (Northern Samar)
25 December 2021 - 03:05 AM,10.34,126.09,22,2.1,035 km N 03Åã E of Burgos (Surigao Del Norte)
25 December 2021 - 02:50 AM,14.67,119.51,2,2.3,070 km S 64Åã W of San Antonio (Zambales)
25 December 2021 - 02:42 AM,18.76,121.29,19,3.8,013 km S 42Åã W of Fuga Island (Aparri) (Cagayan)
25 December 2021 - 02:20 AM,9.73,122.49,14,1.9,008 km S 60Åã E of City Of Sipalay (Negros Occidental)
25 December 2021 - 02:17 AM,13.68,120.63,103,2.4,016 km SoutÅã 00 of Calatagan (Batangas)
25 December 2021 - 01:49 AM,14.29,122.14,31,1.7,018 km S 38Åã E of Balesin Island (Polillo) (Quezon)
25 December 2021 - 01:34 AM,12.92,120.87,6,2.3,013 km N 51Åã E of Sablayan (Occidental Mindoro)
25 December 2021 - 01:32 AM,10.21,126.16,2,2.5,023 km N 24Åã E of Burgos (Surigao Del Norte)
25 December 2021 - 12:51 AM,13.95,119.92,12,2.2,025 km N 65Åã W of Lubang (Occidental Mindoro)
25 December 2021 - 12:45 AM,8.35,126.04,24,2.2,005 km S 54Åã E of Rosario (Agusan Del Sur)
24 December 2021 - 11:47 PM,7.63,124.42,10,2.7,019 km N 17Åã E of Barira (Maguindanao)
24 December 2021 - 08:51 PM,12.22,123.87,12,3.5,010 km N 37Åã W of Palanas (Masbate)
24 December 2021 - 08:49 PM,8.1,125.8,33,1.9,011 km S 38Åã W of Loreto (Agusan Del Sur)
24 December 2021 - 08:30 PM,14.18,120.35,123,3.1,033 km N 69Åã W of Nasugbu (Batangas)
24 December 2021 - 07:06 PM,15.78,121.27,29,1.6,014 km S 78Åã E of Pantabangan (Nueva Ecija)
24 December 2021 - 07:05 PM,8.55,126.27,32,1.8,016 km N 50Åã E of Tagbina (Surigao Del Sur)
24 December 2021 - 06:55 PM,10.24,125.81,22,3,029 km S 63Åã E of Loreto (Dinagat Islands)
24 December 2021 - 06:34 PM,13.72,120.61,87,1.7,012 km S 14Åã W of Calatagan (Batangas)
24 December 2021 - 04:36 PM,7.34,127.27,15,3.4,077 km N 89Åã E of Caraga (Davao Oriental)
24 December 2021 - 01:33 PM,17.27,120.46,26,1.9,001 km N 44Åã W of San Esteban (Ilocos Sur)
24 December 2021 - 12:42 PM,17.44,120.41,24,1.6,006 km S 27Åã W of Santa (Ilocos Sur)
24 December 2021 - 09:45 AM,8.98,125.96,6,2.1,029 km S 14Åã W of Carmen (Surigao Del Sur)
24 December 2021 - 09:17 AM,7.85,123.21,10,1.5,003 km N 36Åã W of Tigbao (Zamboanga Del Sur)
24 December 2021 - 08:29 AM,9.89,124.08,3,3,003 km S 38Åã W of Sagbayan (Bohol)
24 December 2021 - 05:21 AM,17.31,122.09,23,2.8,018 km S 63Åã W of Maconacon (Isabela)
24 December 2021 - 05:10 AM,17.37,120.17,24,2.7,029 km N 80Åã W of San Esteban (Ilocos Sur)
24 December 2021 - 03:00 AM,10.11,126.21,10,2.4,018 km N 56Åã E of Burgos (Surigao Del Norte)
24 December 2021 - 02:48 AM,17.29,121.42,27,2.1,012 km N 11Åã E of Paracelis (Mountain Province)
24 December 2021 - 02:46 AM,15.07,120.14,67,1.7,008 km N 81Åã E of San Felipe (Zambales)
24 December 2021 - 02:39 AM,17.23,121.39,28,1.9,005 km N 11Åã W of Paracelis (Mountain Province)
24 December 2021 - 02:31 AM,12.85,120.97,24,1.8,021 km N 88Åã E of Sablayan (Occidental Mindoro)
24 December 2021 - 02:30 AM,11.74,124.28,3,2.6,008 km S 63Åã W of Maripipi (Biliran)
24 December 2021 - 02:10 AM,13.7,120.67,94,1.8,016 km S 17Åã E of Calatagan (Batangas)
24 December 2021 - 01:02 AM,14.63,123.62,24,2.7,074 km N 77Åã E of Tinaga Island (Vinzons) (Camarines Norte)
24 December 2021 - 12:21 AM,15.87,120.05,30,2.2,016 km N 70Åã E of Infanta (Pangasinan)
23 December 2021 - 11:19 PM,17.46,120,12,3,042 km S 77Åã W of Caoayan (Ilocos Sur)
23 December 2021 - 10:29 PM,6.57,125.87,140,2.3,024 km S 67Åã W of Governor Generoso (Davao Oriental)
23 December 2021 - 10:19 PM,14.28,120.43,112,2.8,018 km S 22Åã W of Mariveles (Bataan)
23 December 2021 - 06:31 PM,9.75,124.29,31,2.6,011 km S 29Åã W of Pilar (Bohol)
23 December 2021 - 05:42 PM,13.57,120.87,7,2,010 km S 02Åã W of Tingloy (Batangas)
23 December 2021 - 04:43 PM,7.38,126.73,26,2.4,019 km N 72Åã E of Caraga (Davao Oriental)
23 December 2021 - 02:03 PM,20.11,122.08,13,3.7,033 km S 23Åã E of Uyugan (Batanes)
23 December 2021 - 11:01 AM,5.7,123.87,510,3.5,067 km S 32Åã W of Palimbang (Sultan Kudarat)
23 December 2021 - 08:22 AM,13.56,120.85,1,2.7,013 km N 59Åã W of Puerto Galera (Oriental Mindoro)
23 December 2021 - 05:55 AM,17.4,120,1,2.6,044 km S 61Åã W of Santa Catalina (Ilocos Sur)
23 December 2021 - 05:25 AM,17.43,119.99,2,2.8,043 km S 73Åã W of Caoayan (Ilocos Sur)
23 December 2021 - 05:23 AM,11.44,125.56,31,2.4,012 km N 29Åã W of Hernani (Eastern Samar)
23 December 2021 - 05:03 AM,13.71,120.55,115,2.2,017 km S 34Åã W of Calatagan (Batangas)
23 December 2021 - 03:57 AM,16.27,121.94,22,1.9,015 km N 05Åã W of Dinalungan (Aurora)
23 December 2021 - 03:54 AM,6.43,126.2,31,2.5,029 km S 30Åã E of Governor Generoso (Davao Oriental)
23 December 2021 - 03:04 AM,18.44,120.85,12,2.1,006 km S 64Åã W of Adams (Ilocos Norte)
23 December 2021 - 02:51 AM,6.98,126.74,142,2.1,034 km S 42Åã E of Manay (Davao Oriental)
23 December 2021 - 02:50 AM,14.66,120.59,107,1.9,004 km S 83Åã E of Pilar (Bataan)
23 December 2021 - 01:34 AM,17.77,122.44,19,2.3,047 km N 27Åã E of Maconacon (Isabela)
23 December 2021 - 12:38 AM,13.89,120.59,115,2.6,008 km N 34Åã W of Calatagan (Batangas)
23 December 2021 - 12:22 AM,10,122.42,5,2.2,023 km N 82Åã W of Cauayan (Negros Occidental)
23 December 2021 - 12:20 AM,9.87,122.34,22,2.6,034 km S 69Åã W of Cauayan (Negros Occidental)
23 December 2021 - 12:13 AM,12.6,119.51,33,2.1,070 km N 42Åã W of Busuanga (Palawan)
22 December 2021 - 11:19 PM,18.63,120.23,1,2.4,046 km N 72Åã W of Burgos (Ilocos Norte)
22 December 2021 - 10:10 PM,15.56,120.01,22,2,007 km N 62Åã E of Masinloc (Zambales)
22 December 2021 - 08:27 PM,2.13,126.37,42,5,378 km S 16Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
22 December 2021 - 08:26 PM,9.35,123.98,33,2.3,028 km S 06Åã W of Loay (Bohol)
22 December 2021 - 08:19 PM,2.2,126.6,88,5.1,378 km S 20Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
22 December 2021 - 07:53 PM,6.78,125.12,10,2.3,005 km N 50Åã W of Magsaysay (Davao Del Sur)
22 December 2021 - 06:44 PM,13.67,119.81,22,2.9,048 km S 83Åã W of Looc (Occidental Mindoro)
22 December 2021 - 05:53 PM,8.25,123.4,26,2,012 km N 29Åã E of Dumingag (Zamboanga Del Sur)
22 December 2021 - 05:51 PM,12.78,124.63,35,3.1,031 km N 02Åã W of Catarman (Northern Samar)
22 December 2021 - 01:44 PM,9.29,122.51,19,2.8,019 km S 45Åã W of Basay (Negros Oriental)
22 December 2021 - 10:41 AM,10.32,126.78,6,3.7,084 km N 67Åã E of Burgos (Surigao Del Norte)
22 December 2021 - 09:29 AM,15.48,121.32,17,2.1,013 km N 36Åã W of Dingalan (Aurora)
22 December 2021 - 09:19 AM,12.89,121.05,40,1.8,030 km N 80Åã E of Sablayan (Occidental Mindoro)
22 December 2021 - 07:03 AM,7.64,126.47,133,2.7,012 km N 56Åã W of Baganga (Davao Oriental)
22 December 2021 - 06:28 AM,15.86,121.1,27,2,007 km N 39Åã W of Pantabangan (Nueva Ecija)
22 December 2021 - 05:38 AM,18.7,120.89,19,3,019 km N 35Åã E of Pagudpud (Ilocos Norte)
22 December 2021 - 04:41 AM,12.93,121,25,2.2,026 km N 69Åã E of Sablayan (Occidental Mindoro)
22 December 2021 - 04:29 AM,9.45,126.23,14,3.4,020 km N 11Åã E of Cortes (Surigao Del Sur)
22 December 2021 - 04:10 AM,3.59,127.72,225,3.8,325 km S 52Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
22 December 2021 - 02:57 AM,17.55,120,21,2.7,039 km S 83Åã W of Santa Catalina (Ilocos Sur)
22 December 2021 - 02:41 AM,12.92,120.9,10,2.4,016 km N 55Åã E of Sablayan (Occidental Mindoro)
22 December 2021 - 02:35 AM,18.86,120.88,16,2.9,035 km N 36Åã W of Claveria (Cagayan)
22 December 2021 - 01:34 AM,9.36,126.18,24,2.3,022 km N 84Åã E of Cantilan (Surigao Del Sur)
22 December 2021 - 12:25 AM,18.71,120.07,10,3,065 km N 71Åã W of Burgos (Ilocos Norte)
22 December 2021 - 12:14 AM,17.97,121.21,25,1.8,007 km S 25Åã E of Kabugao (Apayao)
21 December 2021 - 11:56 PM,9.76,125.53,27,2.6,006 km S 49Åã E of City Of Surigao (Surigao Del Norte)
21 December 2021 - 11:40 PM,6.6,125.25,13,3.6,003 km S 10Åã W of Kiblawan (Davao Del Sur)
21 December 2021 - 11:20 PM,10.53,126.4,5,3.4,067 km N 33Åã E of Burgos (Surigao Del Norte)
21 December 2021 - 11:19 PM,13.73,120.89,11,2.5,006 km S 72Åã W of Mabini (Batangas)
21 December 2021 - 10:47 PM,7.69,124.83,4,3.2,011 km S 61Åã E of Kalilangan (Bukidnon)
21 December 2021 - 10:38 PM,16.96,121.43,25,1.9,019 km N 61Åã W of San Mateo (Isabela)
21 December 2021 - 10:30 PM,17.97,120.79,6,2.1,014 km S 56Åã E of Marcos (Ilocos Norte)
21 December 2021 - 10:23 PM,18.48,119.63,14,2.6,104 km N 61Åã W of Currimao (Ilocos Norte)
21 December 2021 - 10:11 PM,7.98,126.53,24,2,023 km N 20Åã E of Cateel (Davao Oriental)
21 December 2021 - 10:11 PM,12.92,120.9,11,2.1,016 km N 56Åã E of Sablayan (Occidental Mindoro)
21 December 2021 - 09:50 PM,18.1,120.67,19,2.4,007 km S 26Åã E of Sarrat (Ilocos Norte)
21 December 2021 - 09:47 PM,14.54,119.23,1,2.8,103 km S 64Åã W of San Antonio (Zambales)
21 December 2021 - 09:47 PM,18.58,120.8,14,3,017 km N 41Åã W of Adams (Ilocos Norte)
21 December 2021 - 07:31 PM,14.33,119.4,32,2.6,094 km N 56Åã W of Lubang (Occidental Mindoro)
21 December 2021 - 06:51 PM,9.97,122.59,22,2.4,004 km S 76Åã W of Cauayan (Negros Occidental)
21 December 2021 - 06:05 PM,16.19,119.67,14,3,016 km N 61Åã W of Agno (Pangasinan)
21 December 2021 - 03:10 PM,12.85,123.8,49,1.7,014 km S 01Åã E of Castilla (Sorsogon)
21 December 2021 - 01:51 PM,12.93,120.95,11,1.8,021 km N 62Åã E of Sablayan (Occidental Mindoro)
