Date - Time,Lat,Long,Depth,Mag,Location
28 November 2018 - 03:42 AM,5.95,126.31,136,2.4,074 km S 68° E of Don Marcelino (Davao Occidental)
28 November 2018 - 03:31 AM,13.64,120.58,24,2.4,022 km S 14° W of Calatagan (Batangas)
28 November 2018 - 03:28 AM,7.09,126.95,20,3,048 km S 74° E of Manay (Davao Oriental)
28 November 2018 - 02:25 AM,19.02,121.07,13,2.4,046 km N 01° W of Claveria (Cagayan)
28 November 2018 - 01:21 AM,9.75,125.4,1,2.1,004 km S 24° W of San Francisco (Anao-aon)  (Surigao del Norte)
28 November 2018 - 12:20 AM,9.04,125.68,13,3.3,010 km S 78° E of Remedios Romualdez (Agusan del Norte)
28 November 2018 - 12:04 AM,9.82,122.75,24,2.4,017 km N 87° E of Candoni (Negros Occidental)
27 November 2018 - 10:36 PM,13.74,119.8,33,2.1,037 km S 69° W of Lubang (Occidental Mindoro)
27 November 2018 - 09:44 PM,14.95,119.98,28,2,013 km S 56° W of San Narciso (Zambales)
27 November 2018 - 07:36 PM,7.66,124.83,1,2.8,009 km N 76° E of Wao (Lanao Del Sur)
27 November 2018 - 06:06 PM,10.43,126.58,1,3.5,071 km N 51° E of Burgos (Surigao Del Norte)
27 November 2018 - 03:16 PM,8.5,122.68,19,3.1,039 km N 83° W of Jose Dalman (Ponot) (Zamboanga Del Norte)
27 November 2018 - 12:10 PM,15.35,121.71,1,2.7,035 km S 80° E of Dingalan (Aurora)
27 November 2018 - 07:03 AM,15.04,119.84,13,3.3,024 km S 84° W of San Felipe (Zambales)
27 November 2018 - 06:48 AM,7.96,126.02,1,2.1,006 km S 28° W of Santa Josefa (Agusan Del Sur)
27 November 2018 - 06:45 AM,6.53,123.68,65,2.7,042 km S 83° W of Kalamansig (Sultan Kudarat)
27 November 2018 - 06:32 AM,13.33,119.58,33,2.7,025 km S 45° W of Lubang (Occidental Mindoro)
27 November 2018 - 06:18 AM,9.91,124.12,22,2.7,003 km N 88° E of Sagbayan (Bohol)
27 November 2018 - 05:47 AM,8.87,122.7,1,2.5,043 km S 59° W of Siaton  (Negros Oriental)
27 November 2018 - 05:36 AM,4.28,126,58,3.5,140 km S 25° E of Sarangani  (Davao Occidental)
27 November 2018 - 03:50 AM,10.18,125.25,33,2.3,011 km S 07° W of Anahawan  (Southern Leyte)
27 November 2018 - 03:48 AM,6.43,126.22,21,3,029 km S 32° E of Governor Generoso  (Davao Oriental)
27 November 2018 - 02:00 AM,3.26,128.26,204,4.6,392 km S 52° E of Sarangani  (Davao Occidental)
27 November 2018 - 01:25 AM,8.79,126.36,3,2.2,022 km S 24° E of Bayabas (Surigao Del Sur)
26 November 2018 - 11:48 PM,15.65,119.97,26,2.1,005 km N 59° E of Candelaria (Zambales)
26 November 2018 - 08:40 PM,14.43,121.79,1,2.7,034 km S 81° E of Famy (Laguna)
26 November 2018 - 07:27 PM,15.37,121.8,1,2.4,045 km S 85° E of Dingalan (Aurora)
26 November 2018 - 07:18 PM,5.96,126.83,116,2.9,113 km S 48° E of Governor Generoso (Davao Occidental)
26 November 2018 - 06:45 PM,10.8,122.36,14,2.5,004 km N 57° W of Leon (Iloilo)
26 November 2018 - 06:57 AM,9.54,126.15,21,2.2,027 km S 02° W of General Luna (Surigao Del Norte)
26 November 2018 - 04:35 AM,15.08,120.08,15,3.7,003 km N 31° E of San Felipe (Zambales)
26 November 2018 - 04:04 AM,9.58,122.33,14,2.7,018 km N 83° W of Hinoba-an (Negros Occidental)
26 November 2018 - 02:57 AM,6.05,126.11,150,3.2,057 km N 71° E of Jose Abad Santos (Davao Occidental)
26 November 2018 - 01:44 AM,9.6,126.31,8,2.6,026 km S 38° E of General Luna (Surigao Del Norte)
25 November 2018 - 11:10 PM,10.56,126.69,1,3.8,091 km N 48° E of Burgos (Surigao Del Norte)
25 November 2018 - 09:10 PM,7.04,126.68,153,2.4,025 km S 38° E of Manay (Davao Oriental)
25 November 2018 - 07:29 PM,17.89,121,1,3,034 km S 83° E of Nueva Era (Ilocos Norte)
25 November 2018 - 07:22 PM,17.9,120.9,19,2.6,028 km S 53° E of Marcos (Ilocos Norte)
25 November 2018 - 07:04 PM,5.33,125.08,97,3.1,046 km S 67° W of Sarangani (Davao Occidental)
25 November 2018 - 05:21 PM,17.98,120.87,11,4.5,021 km N 75° E of Nueva Era (Ilocos Norte)
25 November 2018 - 05:03 PM,15.49,119.88,45,2.2,009 km S 55° W of Masinloc (Zambales)
25 November 2018 - 02:16 PM,10.24,125.28,31,2,005 km S 28° E of Anahawan (Southern Leyte)
25 November 2018 - 09:50 AM,8.21,126.9,12,2.6,057 km N 71° E of Lingig (Surigao del Sur)
25 November 2018 - 08:10 AM,13.51,125.71,37,3.4,125 km N 31° E of Palapag (Northern Samar)
25 November 2018 - 02:49 AM,14.87,124.61,42,3.7,103 km N 28° E of Pandan (Catanduanes)
24 November 2018 - 10:32 PM,6.16,126.24,138,3.5,057 km S 18° E of Governor Generoso (Davao Oriental)
24 November 2018 - 09:35 PM,13.49,119.31,86,2.2,097 km S 65° W of Lubang (Occidental Mindoro)
24 November 2018 - 09:13 PM,13.57,120.26,88,2.1,017 km S 02° E of Looc (Occidental Mindoro)
24 November 2018 - 07:56 PM,10.02,125.8,18,2.2,018 km N 54° E of Cagdiano (Dinagat)
24 November 2018 - 03:33 PM,13.63,120.77,143,2.2,021 km N 13° E of Abra de Ilog (Occidental Mindoro)
24 November 2018 - 12:49 PM,6.11,126.12,130,4.1,048 km S 78° E of Don Marcelino (Davao Occidental)
