Date - Time,Lat,Long,Depth,Mag,Location
31 October 2018 - 11:34 PM,6.02,126.35,115,2.4,076 km S 23° E of Governor Generoso (Davao Oriental)
31 October 2018 - 10:52 PM,9.83,123.8,3,2.4,002 km N 13° E of Loon (Bohol)
31 October 2018 - 10:17 PM,5.41,126.71,46,2.8,133 km S 67° E of Jose Abad Santos (Davao Occidental)
31 October 2018 - 08:37 PM,8,125.74,33,2.2,013 km S 64° E of Trento (Agusan Del Sur)
31 October 2018 - 06:28 PM,6.89,126.8,51,2.4,043 km S 65° E of Tarragona (Davao Oriental)
31 October 2018 - 03:44 PM,6.61,126.8,168,3.6,062 km S 39° E of Tarragona (Davao Oriental)
31 October 2018 - 03:06 PM,13.75,120.89,5,2.6,006 km S 84° W of Mabini (Batangas)
31 October 2018 - 08:20 AM,6.24,124.94,15,3.6,015 km N 83° W of Polomolok (South Cotabato)
31 October 2018 - 07:27 AM,6.25,124.96,5,3.5,011 km N 75° W of Polomolok (South Cotabato)
31 October 2018 - 06:43 AM,10.01,126,20,3.2,008 km S 79° W of Burgos (Surigao Del Norte)
31 October 2018 - 04:30 AM,12.47,123.61,8,2.7,011 km N 09° W of Masbate (Masbate)
31 October 2018 - 04:16 AM,9.79,122.42,18,3.1,003 km N 24° E of Sipalay (Negros Occidental)
31 October 2018 - 02:27 AM,12.92,122.69,19,2.5,039 km S 52° W of San Pascual (Masbate)
31 October 2018 - 02:23 AM,13.64,120.39,47,2.1,018 km S 58° E of Looc (Occidental Mindoro)
31 October 2018 - 01:02 AM,8.95,122.62,20,2.5,047 km S 74° W of Siaton (Negros Oriental)
30 October 2018 - 11:32 PM,9.51,122.41,12,3.3,011 km S 62° W of Hinoba-an (Negros Occidental)
30 October 2018 - 10:52 PM,9.39,123.6,6,2.8,013 km N 20° W of Enrique Villanueva (Siquijor)
30 October 2018 - 10:35 PM,8.48,126.82,22,3.4,054 km N 77° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 10:22 PM,8.46,126.83,19,3.2,056 km N 79° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 09:32 PM,10.5,125.27,166,2.6,014 km N 35° E of Hinunangan (Southern Leyte)
30 October 2018 - 06:55 PM,6.13,126.39,138,2.2,078 km S 84° E of Don Marcelino (Davao Occidental)
30 October 2018 - 02:20 PM,7.55,126.2,8,2.5,018 km S 42° E of Compostela (Compostela Valley)
30 October 2018 - 11:00 AM,6.17,126.94,25,2.5,109 km S 61° E of Governor Generoso (Davao Oriental)
30 October 2018 - 09:32 AM,18.02,120.76,17,3.5,027 km S 43° E of Laoag City (Ilocos Norte)
30 October 2018 - 09:24 AM,7.13,123.66,32,2,046 km S 37° E of Tabina (Zamboanga del Sur)
30 October 2018 - 08:18 AM,7.24,123.51,33,2,026 km S 24° E of Tabina (Zamboanga del Sur)
30 October 2018 - 06:08 AM,8.51,126.97,23,3.1,071 km N 77° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 05:36 AM,8.45,126.72,10,3.5,043 km N 79° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 05:23 AM,8.48,126.76,11,2.9,048 km N 76° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 04:42 AM,8.39,126.54,28,2.3,023 km N 83° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 04:20 AM,8.53,126.85,12,2.4,059 km N 73° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 04:17 AM,8.49,126.76,8,2.3,048 km N 74° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 04:04 AM,5.72,127.27,107,3.1,167 km S 52° E of Governor Generoso (Davao Oriental)
30 October 2018 - 03:29 AM,8.48,126.79,4,3.2,052 km N 76° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 03:12 AM,8.56,126.84,5,2.9,059 km N 69° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 02:33 AM,7.06,123.94,23,2,025 km N 77° W of Upi (Maguindanao)
30 October 2018 - 02:31 AM,8.51,126.71,1,3.1,044 km N 69° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 01:50 AM,8.51,126.66,7,3.1,039 km N 67° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 01:33 AM,10.07,125.55,182,2.8,005 km N 30° E of San Jose (Dinagat)
30 October 2018 - 01:16 AM,8.5,126.86,8,3.5,059 km N 76° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 12:37 AM,8.49,126.94,2,3,068 km N 79° E of Hinatuan (Surigao Del Sur)
30 October 2018 - 12:13 AM,8.36,127.17,18,2.6,092 km S 90° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 11:44 PM,16.89,120.16,33,2.3,023 km N 80° W of Luna (La Union)
29 October 2018 - 11:29 PM,8.54,126.92,33,2.3,067 km N 73° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 11:13 PM,8.44,126.71,7,2.1,042 km N 79° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 11:10 PM,8.54,126.83,4,3.5,058 km N 71° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 11:05 PM,8.61,126.97,4,3.4,074 km N 69° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 11:04 PM,8.58,126.9,10,2.2,066 km N 69° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 10:59 PM,8.53,126.84,1,3.1,058 km N 73° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 10:51 PM,8.55,126.92,1,5.1,085 km N 75° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 10:44 PM,8.52,126.67,4,2,040 km N 65° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 10:41 PM,8.49,127.46,33,3.4,124 km N 84° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 10:40 PM,8.55,126.86,3,5.3,061 km N 71° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 10:26 PM,2.76,124.45,329,3.8,296 km S 01° W of Sarangani (Davao Occidental)
29 October 2018 - 09:56 PM,8.53,126.79,1,2.5,053 km N 70° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 09:41 PM,8.51,127.05,5,5.1,080 km N 79° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 09:30 PM,8.53,126.94,5,3.3,069 km N 75° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 09:17 PM,8.54,126.8,1,2.7,054 km N 69° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 09:12 PM,17.62,120.67,24,2.3,002 km S 86° E of Tayum (Abra)
29 October 2018 - 09:01 PM,9.33,123.12,21,2.9,015 km S 62° W of San Jose (Negros Oriental)
29 October 2018 - 08:55 PM,8.51,126.86,4,4.2,060 km N 75° E of Hinatuan (Surigao Del Sur)
29 October 2018 - 07:44 PM,5.49,127.36,1,3.3,198 km S 77° E of Jose Abad Santos (Davao Occidental)
29 October 2018 - 02:42 PM,6.67,126.81,143,3.5,058 km S 44° E of Tarragona (Davao Oriental)
29 October 2018 - 01:11 PM,5.97,124.51,28,2.5,012 km S 81° W of Kiamba (Sarangani)
29 October 2018 - 12:11 PM,5.23,126.94,34,3.4,164 km S 64° E of Jose Abad  Santos (Davao Occidental)
29 October 2018 - 09:34 AM,6.68,126.57,22,2.1,042 km S 19° E of Tarragona (Davao Oriental)
29 October 2018 - 06:26 AM,14.29,124.08,1,3.1,028 km N 20° W of Pandan (Catanduanes)
29 October 2018 - 04:00 AM,5.12,126.27,24,3.2,095 km S 69° E of Sarangani (Davao Occidental)
29 October 2018 - 01:58 AM,9.66,125.65,10,2.9,012 km N 44° E of Claver (Surigao Del Norte)
29 October 2018 - 12:11 AM,5.78,123.97,26,3.1,055 km S 28° W of Palimbang (Sultan Kudarat)
28 October 2018 - 11:00 PM,6.59,125.03,32,2.9,019 km N 49° E of Tampakan (South Cotabato)
28 October 2018 - 09:31 PM,17.36,121.98,28,2.9,022 km S 65° E of San Pablo (Isabela)
28 October 2018 - 08:42 PM,14.01,124,12,2.5,019 km S 78° W of Pandan (Cataduanes)
28 October 2018 - 04:09 PM,3.55,126.76,41,5.4,234 km S 35° E of Sarangani (Davao Occidental)
28 October 2018 - 03:53 PM,3.72,126.43,155,4.7,212 km S 29° E of Sarangani (Davao Occidental)
28 October 2018 - 03:51 PM,9.34,126.01,11,2.4,004 km N 84° E of Cantilan (Surigao Del Sur)
28 October 2018 - 03:16 PM,14.52,120.07,25,2.5,029 km S 49° W of Morong (Bataan)
28 October 2018 - 12:17 PM,9.14,125.64,1,2.8,011 km N 82° E of Cabadbaran (Agusan Del Norte)
28 October 2018 - 11:20 AM,19.07,121.29,9,2.7,030 km S 38° W of Calayan (Cagayan)
28 October 2018 - 11:11 AM,10.18,122.19,29,2.1,040 km S 45° E of Anini-y (Antique)
28 October 2018 - 10:29 AM,15.66,120.41,34,2.2,004 km N 33° E of Mayantoc (Tarlac)
28 October 2018 - 10:13 AM,6.15,126.86,115,2.8,103 km S 58° E of Governor Generoso (Davao Oriental)
28 October 2018 - 10:01 AM,5.37,125.71,1,2.5,028 km S 75° E of Sarangani (Davao Occidental)
28 October 2018 - 09:38 AM,6.05,126.23,50,2.4,061 km S 75° E of Don Marcelino (Davao Occidental)
28 October 2018 - 09:07 AM,3.8,126.69,51,4.6,225 km S 37° E of Sarangani (Davao Occidental)
28 October 2018 - 08:29 AM,15.32,119.79,45,3.1,018 km S 44° W of Palauig (Zambales)
28 October 2018 - 08:01 AM,5.52,125.86,131,3.5,044 km N 78° E of Sarangani (Davao Occidental)
28 October 2018 - 07:43 AM,3.97,126.29,1,3.1,185 km S 29° E of Sarangani (Davao Occidental)
28 October 2018 - 07:38 AM,14.06,120.44,118,2.5,020 km S 84° W of Nasugbu (Batangas)
28 October 2018 - 07:03 AM,9.8,126.44,3,2.6,030 km N 88° E of General Luna (Surigao Del Norte)
28 October 2018 - 06:48 AM,6.4,125.84,141,2.3,026 km S 25° E of Sarangani (Davao Occidental)
28 October 2018 - 06:36 AM,6.4,125.84,141,2.3,026 km S 86° E of Malita (Davao Occidental)
28 October 2018 - 06:08 AM,5.36,124.82,82,2.6,059 km S 20° W of Sarangani (Davao Occidental)
28 October 2018 - 02:09 AM,6.95,126.9,148,2.6,049 km S 53° E of Manay (Davao Oriental)
28 October 2018 - 02:01 AM,6.39,125.83,165,2.5,025 km S 83° E of Malita (Davao Occidental)
28 October 2018 - 01:38 AM,17.23,120,18,2.6,048 km N 86° W of Candon City (Ilocos Sur)
27 October 2018 - 11:16 PM,6.35,125.94,121,3,032 km N 58° E of Don Marcelino (Davao Occidental)
27 October 2018 - 10:04 PM,4.71,125.96,160,2.4,097 km S 34° E of Sarangani (Davao Occidental)
27 October 2018 - 09:17 PM,4.24,125.93,119,3.1,141 km S 21° E of Sarangani (Davao Occidental)
27 October 2018 - 06:54 PM,17.82,121.27,1,2.3,019 km N 50° W of Conner (Apayao)
27 October 2018 - 06:39 PM,18.42,120.82,15,4.7,017 km S 08° E of Pagudpud (Ilocos Norte)
27 October 2018 - 06:22 PM,14.99,120.2,89,2.6,005 km N 72° E of San Marcelino (Zambales)
27 October 2018 - 04:37 PM,15.32,121.97,1,2.3,047 km N 23° E of Panukulan (Quezon)
27 October 2018 - 03:47 PM,6.16,126.22,80,2.6,057 km S 16° E of Governor Generoso (Davao Oriental)
27 October 2018 - 02:33 PM,14.11,124.05,18,2,015 km N 62° W of Pandan (Catanduanes)
27 October 2018 - 02:09 PM,15.29,120.38,147,2.9,031 km S 43° W of Tarlac (Tarlac)
27 October 2018 - 05:23 AM,5.04,126.52,22,2.6,124 km S 69° E of  Sarangani (Davao Occidental)
27 October 2018 - 05:05 AM,10.39,12.68,15,2,011 km N 76° E of Loreto (Dinagat)
27 October 2018 - 04:09 AM,5.24,126.68,9,2.9,135 km S 81° E of Sarangani (Davao Occidental)
27 October 2018 - 03:13 AM,9.8,122.47,13,2.3,014 km S 83° W of Candoni (Negros Occidental)
27 October 2018 - 02:48 AM,5.27,126.48,1,2.8,114 km S 81° E of Sarangani (Davao Occidental)
27 October 2018 - 02:36 AM,15.2,122.23,26,2.6,048 km N 03° E of Patnanungan (Quezon)
27 October 2018 - 01:25 AM,10.04,125.13,3,3.2,004 km S 55° W of San Francisco (Southern Leyte)
26 October 2018 - 11:49 PM,4.87,126.36,83,2.9,117 km S 58° E of Sarangani (Davao Occidental)
26 October 2018 - 09:12 PM,6.9,125.6,31,2.3,024 km S 31° W of Samal (Island Garden City of Samal) (Davao Del Norte)
26 October 2018 - 08:58 PM,19.17,121.2,25,2.9,031 km S 66° W of Calayan (Cagayan)
26 October 2018 - 06:01 PM,6.01,126.96,145,2.6,121 km S 54° E of Governor Generoso (Davao Oriental)
26 October 2018 - 04:35 PM,13.84,120.55,74,2,009 km N 85° W of Calatagan (Batangas)
26 October 2018 - 03:37 PM,6.81,126.46,31,2.8,026 km S 03° E of Tarragona (Davao Oriental)
26 October 2018 - 11:16 AM,9.92,125.5,9,2.7,014 km S 37° W of San Jose (Dinagat)
26 October 2018 - 09:51 AM,10.97,124.87,21,2.5,020 km N 72° E of Albuera (Leyte)
26 October 2018 - 09:38 AM,17.87,120.35,22,2.8,011 km N 87° W of Sinait (Ilocos Sur)
26 October 2018 - 08:33 AM,18.8,122.12,27,2.2,039 km N 03° W of Santa Ana (Cagayan)
26 October 2018 - 06:00 AM,7.89,124.66,4,2.4,011 km N 01° E of Bumbaran (Lanao del Sur)
26 October 2018 - 04:40 AM,14.27,120.41,175,1.9,020 km S 23° W of Mariveles (Bataan)
26 October 2018 - 04:14 AM,17.24,120.27,2,2.3,020 km N 74° W of Candon City (Ilocos Sur)
26 October 2018 - 03:41 AM,7.21,126.5,31,2.6,004 km S 80° W of Manay (Davao Oriental)
26 October 2018 - 03:34 AM,7.74,123.88,62,2,011 km S 36° W of Nunungan (Lanao Del Norte)
26 October 2018 - 02:59 AM,18.68,120.81,24,2.2,012 km N 09° E of Pagudpud (Ilocos Norte)
26 October 2018 - 02:32 AM,8.99,126.21,47,1.9,013 km N 50° W of Cagwait (Surigao del Sur)
26 October 2018 - 01:53 AM,13.47,120.55,39,2.2,011 km N 54° E of Paluan (Occidental Mindoro)
26 October 2018 - 01:35 AM,6.58,126.94,165,3,091 km S 63° E of Mati City (Davao Oriental)
26 October 2018 - 12:25 AM,6.47,125.62,192,2.8,006 km N 12° E of Malita (Davao Occidental)
25 October 2018 - 10:50 PM,17.13,120.19,33,1.7,028 km S 76° W of Candon City (Ilocos Sur)
25 October 2018 - 10:47 PM,9.89,126.09,28,2.1,003 km N 24° W of Pilar (Surigao del Norte)
25 October 2018 - 10:46 PM,6.8,126.04,26,2.2,007 km S 42° W of San Isidro (Davao Oriental)
25 October 2018 - 08:23 PM,6.09,124.8,32,2.2,019 km S 38° E of T'boli (South Cotabato)
25 October 2018 - 07:35 PM,11.26,124.58,7,2.3,008 km S 61° W of Capoocan (Leyte)
25 October 2018 - 07:32 PM,8.39,125.86,4,2.3,010 km N 30° E of La Paz (Agusan del Sur)
25 October 2018 - 07:22 PM,3.61,126.63,12,4.3,239 km S 32° E of Sarangani (Davao Occidental)
25 October 2018 - 06:54 PM,8.96,123.94,28,2.2,039 km S 61° E of Lazi (Siquijor)
25 October 2018 - 06:37 PM,9.01,123.94,26,3,037 km S 68° E of Lazi (Siquijor)
25 October 2018 - 05:51 PM,13.445,124.37,27,2.7,020 km S 25° E of Bato (Cataduanes)
25 October 2018 - 04:52 PM,3.18,126.9,33,4.2,295 km S 32° E of Sarangani (Davao Occidental)
25 October 2018 - 02:54 PM,5.66,126.19,76,3.2,068 km S 68° E of Jose Abad Santos (Davao Occidental)
25 October 2018 - 02:51 PM,13.53,125.56,33,2.5,119 km N 24° E of Palapag (Northern Samar)
25 October 2018 - 12:11 PM,13.76,120.54,85,2.1,013 km S 54° W of Calatagan (Batangas)
25 October 2018 - 05:58 AM,18.93,120.68,11,2.5,041 km N 17° W of Pagudpud (Ilocos Norte)
25 October 2018 - 05:01 AM,18.94,120.73,4,3.6,040 km N 09° W of Pagudpud (Ilocos Norte)
25 October 2018 - 04:44 AM,9.99,126.5,1,3.6,047 km S 85° E of Burgos (Surigao del Norte)
25 October 2018 - 04:22 AM,6.37,124.39,15,1.8,018 km N 41° W of Maitum (Sarangani)
25 October 2018 - 02:21 AM,12.87,124.45,27,2.3,023 km N 25° E of Biri (Northern Samar)
25 October 2018 - 01:52 AM,9.74,125.1,27,2.6,020 km S 10° E of Limasawa (Southern Leyte)
25 October 2018 - 01:43 AM,5.68,126.01,67,3.7,050 km S 62° E of Jose Abad Santos (Davao Occidental)
25 October 2018 - 01:33 AM,15.1,123,1,2.3,080 km N 58° E of Jomalig (Quezon)
25 October 2018 - 12:39 AM,9.02,122.59,1,2.6,049 km S 84° W of Siaton (Negros Oriental)
25 October 2018 - 12:01 AM,13.63,120.71,121,2.9,021 km N 06° W of Abra De Ilog (Occidental Mindoro)
24 October 2018 - 11:34 PM,13.5,124.94,4,1.8,065 km S 74° E of Baras (Catanduanes)
24 October 2018 - 10:39 PM,16.84,120.09,47,2,031 km N 65° W of Bacnotan (La Union)
24 October 2018 - 09:23 PM,19.83,121.64,22,2.1,064 km N 17° E of Calayan (Cagayan)
24 October 2018 - 08:03 PM,16.4,120.5,7,2,007 km N 75° W of Tuba (Benguet)
24 October 2018 - 07:28 PM,9.91,126.27,66,2.3,019 km N 42° E of General Luna (Surigao Del Norte)
24 October 2018 - 07:04 PM,7.03,126.64,21,3.4,021 km S 86° E of Tarragona (Davao Oriental)
