Date - Time,Lat,Long,Depth,Mag,Location
28 February 2018 - 11:57 PM,14.1,122.52,1,2,016 km N 06° W of Tagkawayan (Quezon)
28 February 2018 - 11:43 PM,8.99,122.78,11,2,029 km S 74° W of Siaton (Negros Oriental)
28 February 2018 - 11:05 PM,13.25,120.2,14,2.5,034 km S 58° W of Paluan (Occidental Mindoro)
28 February 2018 - 10:22 PM,14.27,120.5,139,2,019 km S 06° E of Mariveles (Bataan)
28 February 2018 - 09:11 PM,5.65,126.99,132,3.3,151 km S 42° E of Governor Generoso (Davao Oriental)
28 February 2018 - 09:04 PM,7.47,124.23,32,2.1,006 km S 22° W of Matanog (Maguindanao)
28 February 2018 - 07:44 PM,13.73,122.73,4,2.1,012 km S 32° W of Ragay (Camarines Sur)
28 February 2018 - 02:49 PM,2.74,126.73,191,4,329 km S 25° E of Sarangani (Davao Occidental)
28 February 2018 - 12:30 PM,16.32,119.95,29,2.1,003 km N 06° W of Anda (Pangasinan)
28 February 2018 - 11:12 AM,11.71,125.74,29,3,031 km S 81° E of San Julian (Samar)
28 February 2018 - 09:12 AM,13.38,120.49,21,2.2,004 km S 33° E of Paluan (Occidental Mindoro)
28 February 2018 - 07:09 AM,15.32,122.35,42,2.6,063 km N 14° E of Patnanungan (Quezon)
28 February 2018 - 05:24 AM,6.65,126.66,112,2.3,050 km S 29° E of Tarragona (Davao Oriental)
28 February 2018 - 04:02 AM,14.64,123.06,29,2.5,049 km N 37° E of Paracale (Camarines Norte)
28 February 2018 - 04:01 AM,19.76,121.83,28,2,065 km N 36° E of Calayan (Cagayan)
28 February 2018 - 03:20 AM,6.05,126.04,136,2.5,042 km S 67° E of Don Marcelino (Davao Occidental)
27 February 2018 - 11:10 PM,9.38,121.27,25,2.8,023 km S 17° E of Cagayancillo (Palawan)
27 February 2018 - 09:27 PM,10.98,126.15,30,3.1,047 km S 83° E of Guiuan (Eastern Samar)
27 February 2018 - 04:45 PM,10.95,126.2,17,4.1,053 km S 80° E of Guiuan (Eastern Samar)
27 February 2018 - 04:23 PM,11,126.06,18,3.3,037 km S 85° E of Guiuan (Eastern Samar)
27 February 2018 - 03:40 PM,13.79,120.49,89,2.5,016 km S 74° W of Calatagan (Batangas)
27 February 2018 - 08:42 AM,6.2,126.33,62,4,057 km S 30° E of Governor Generoso (Davao Oriental)
27 February 2018 - 06:06 AM,10.92,126.21,16,3.6,055 km S 77° E of Guiuan (Eastern Samar)
27 February 2018 - 04:18 AM,6.44,125.88,20,2.6,030 km N 85° W of Malita (Davao Occidental)
27 February 2018 - 01:23 AM,3.29,126.01,78,3.1,245 km S 14° E of Sarangani (Davao Occidental)
27 February 2018 - 12:21 AM,6.82,126.36,29,3.4,021 km S 47° E of Mati (Davao Oriental)
26 February 2018 - 11:51 PM,9.9,123.97,2,2.4,006 km N 40° W of Catigbian (Bohol)
26 February 2018 - 11:15 PM,13.79,124.28,18,2,009 km S 07° W of Viga (Catanduanes)
26 February 2018 - 07:15 PM,13.34,121.53,22,2.5,025 km N 85° E of Naujan (Oriental Mindoro)
26 February 2018 - 06:59 PM,13.58,120.91,8,2.5,010 km S 25° E of Tingloy (Batangas)
26 February 2018 - 06:15 PM,13.33,121.52,22,2.2,024 km N 90° E of Naujan (Oriental Mindoro)
26 February 2018 - 05:45 PM,13.47,121.7,31,2,015 km N 79° W of Boac (Marinduque)
