Date - Time,Lat,Long,Depth,Mag,Location
31 January 2018 - 11:07 PM,13.2,125.48,25,2.8,082m N 29° E of Palapag (Northern Samar)
31 January 2018 - 10:32 PM,11.68,124.26,7,3.7,011 km S 87° W of Kawayan (Biliran)
31 January 2018 - 08:23 PM,13.05,120.56,34,3.5,018 km S 83° W of Santa Cruz (Occidental Mindoro)
31 January 2018 - 06:42 PM,14.11,120.43,122,1.9,021 km N 82° W of Nasugbu (Batangas)
31 January 2018 - 12:28 AM,18.71,120.87,22,3.3,017 km N 29° E of Pagudpud (Ilocos Norte)
30 January 2018 - 11:54 PM,18.64,120.73,16,2.1,009 km N 43° W of Pagudpud (Ilocos Norte)
30 January 2018 - 10:46 PM,9.89,125.36,5,3.3,015 km N 28° W of San Francisco (Anao-aon) (Surigao Del Norte)
30 January 2018 - 10:11 PM,19.28,121.08,15,4.9,040 km S 89° W of Calayan (Cagayan)
30 January 2018 - 09:40 PM,18.36,120.52,8,3.1,011 km N 76° W of Pasuquin (Ilocos Norte)
30 January 2018 - 07:55 PM,17.05,120.79,20,2.6,019 km N 41° E of Cervantes (Ilocos Sur)
30 January 2018 - 06:34 PM,13.41,120.32,11,2.3,016 km S 87° W of Paluan (Occidental Mindoro)
30 January 2018 - 04:53 PM,10.86,123.44,64,2.1,042 km N 03° E of San Carlos City (Negros Occidental)
30 January 2018 - 04:48 PM,6.32,127.18,31,2.6,114 km S 45° E of Tarragona (Davao Oriental)
30 January 2018 - 04:03 PM,19.29,121.25,2,3.1,022 km N 89° W of Calayan (Cagayan)
30 January 2018 - 02:10 PM,8.51,126,20,2.1,025 km N 74° E of Talacogon (Agusan Del Sur)
30 January 2018 - 12:56 PM,12.93,125.79,33,2.4,077 km N 49° E of Mapanas (Northern Samar)
30 January 2018 - 06:29 AM,17.56,120.1,16,3,027 km S 84° W of Santa Catalina (Ilocos Sur)
30 January 2018 - 06:25 AM,9.24,123.14,1,3.4,015 km N 69° W of Dauin (Negros Oriental)
30 January 2018 - 05:11 AM,12.39,123.72,1,3.5,011 km N 76° E of Masbate (Masbate)
30 January 2018 - 02:41 AM,9.23,123.16,1,2,013 km N 72° W of Dauin (Negros Oriental)
29 January 2018 - 08:46 PM,13.65,120.92,1,3.1,006 km S 75° E of Tingloy (Batangas)
29 January 2018 - 07:37 PM,8.75,126.6,53,1.8,034 km S 81° E of Marihatag (Surigao del Sur)
29 January 2018 - 07:36 PM,15.5,119.86,49,2.6,008 km N 35° W of Palauig (Zambales)
29 January 2018 - 07:19 PM,15.52,121.33,10,2,015 km N 25° W of Dingalan (Aurora)
29 January 2018 - 06:41 PM,11.08,124.53,1,2.1,012  km N 45° W of Ormoc City (Leyte)
29 January 2018 - 04:40 PM,12.25,120.81,31,2,030  km S 67° W of San Jose (Occidental Mindoro)
29 January 2018 - 01:38 PM,8.85,121.81,65,3.3,108 km S 44° W of Hinoba-an (Negros Occidental)
29 January 2018 - 12:00 PM,9.74,123.99,21,2,003 km S 55° E of Balilihan (Bohol)
29 January 2018 - 09:23 AM,5.92,125.62,178,2.7,004 km N 02° E of Jose Abad Santos (Davao Occidental)
29 January 2018 - 07:22 AM,13.96,120.46,156,2.4,022km S 54° W of Nasugbu (Batangas)
29 January 2018 - 06:42 AM,11.25,124.62,7,2.2,005 km S 26° W of Capoocan (Leyte)
29 January 2018 - 05:52 AM,13.36,120.26,10,2,024 km S 76° W of Paluan (Occidental Mindoro)
29 January 2018 - 04:27 AM,16.14,119.39,8,3.2,044 km N 86° W of Agno (Pangasinan)
29 January 2018 - 04:23 AM,13.78,120.45,110,2.1,020 km S 73° W of Calatagan (Batangas)
29 January 2018 - 02:12 AM,13.41,120.02,19,2.2,043 km S35° W of Looc (Occidental Mindoro)
29 January 2018 - 12:43 AM,16.81,120.24,14,2.4,015 km N 49° W of Bacnotan (La Union)
28 January 2018 - 10:51 PM,13.3,120.22,20,3.9,030 km S 65° W of Paluan (Occidental Mindoro)
28 January 2018 - 06:22 PM,10.79,121.66,27,2.9,031 km N 80° W of San Jose (Antique)
28 January 2018 - 04:37 PM,13.4,120.56,55,2.9,010 km S 80° E of Paluan (Occidental Mindoro)
28 January 2018 - 03:01 PM,10.41,121.92,1,2.8,002 km S 25° W of Anini-y (Antique)
28 January 2018 - 01:56 PM,18.04,121.38,23,2,020 km S 10° W of Flora (Apayao)
28 January 2018 - 12:05 PM,8.83,126.6,24,2.8,033 km N 85° E of Marihatag (Surigao Del Sur)
28 January 2018 - 11:18 AM,8.07,121.96,24,2.9,035  km N 63° W of Gutalac (Zamboanga Del Norte)
28 January 2018 - 11:10 AM,10.26,126.14,33,2.7,027 km N 16° E of Burgos (Surigao Del Norte)
28 January 2018 - 10:30 AM,8.78,126.58,28,3.8,031 km S 86° E of Marihatag (Surigao Del Sur)
28 January 2018 - 10:18 AM,8.78,126.55,18,4.9,028 km S 85° E of Marihatag (Surigao Del Sur)
28 January 2018 - 10:16 AM,8.81,126.61,23,2,034 km N 88° E of Marihatag (Surigao Del Sur)
28 January 2018 - 09:19 AM,13.71,120.58,127,3,014 km S 23° W of Calatagan (Batangas)
28 January 2018 - 09:13 AM,10.01,121.63,16,2.4,057 km S 35° W of Anini-y (Antique)
28 January 2018 - 03:23 AM,5.71,126.95,94,2.6,142km S 43° E of Governor Generoso (Davao Oriental)
27 January 2018 - 11:27 PM,14.8,123.34,28,2,083km N 46° E of Paracale (Camarines Norte)
27 January 2018 - 10:45 PM,16.67,121.06,1,2.9,008km S 24° E of Asipolo (Amduntog) (Ifugao)
27 January 2018 - 09:22 AM,10.94,124.58,2,2.8,008km S 22° W of Ormoc City (Leyte)
27 January 2018 - 08:30 AM,5.92,127.05,66,2.4,112km S 55° E of Governor Generoso (Davao Oriental)
27 January 2018 - 06:21 AM,9.23,123.2,5,4.7,009km N 59° W of Dauin (Negros Oriental)
27 January 2018 - 05:48 AM,9.3,123.14,23,3.2,014km N 86° W of Luzurriaga (Valencia) (Negros Oriental)
27 January 2018 - 05:45 AM,9.25,123.25,30,2.7,004km S 27° W of Luzurriaga (Valencia) (Negros Oriental)
27 January 2018 - 05:37 AM,8.28,127.38,21,4.1,110km N 76° W of Lingig (Surigao Del Sur)
27 January 2018 - 05:24 AM,9.27,123.2,2,3.3,008km S 80° W of Luzurriaga (Valencia) (Negros Oriental)
27 January 2018 - 05:10 AM,9.22,123.08,1,2.1,022km S 71° W of Luzurriaga (Valencia) (Negros Oriental)
27 January 2018 - 04:14 AM,5.78,125.85,102,2.7,029 km S 67° E of Jose Abad Santos (Davao Occidental)
27 January 2018 - 04:08 AM,14.13,121.24,11,3.3,006 km S 13° E of Los Baños (Laguna)
27 January 2018 - 02:53 AM,13.57,120.58,77,2.3,021 km N 50° W of Abra de Ilog (Occidental Mindoro)
26 January 2018 - 11:05 PM,6.69,126.51,26,2.5,041 km S 10° E of Tarragona (Davao Oriental)
26 January 2018 - 10:40 PM,13.27,123.65,35,1.6,010 km N 04° W of Camalig (Albay)
26 January 2018 - 07:50 PM,13.85,123.94,13,1.4,011 km N 00° of Caramoan (CamarinesSur)
26 January 2018 - 07:47 PM,17.35,120.28,23,3,024 km S 27° W of Caoayan (Ilocos Sur)
26 January 2018 - 05:47 PM,4.91,127.76,118,3.2,260 km S 77° E of Sarangani (Davao Occidental)
26 January 2018 - 05:28 PM,10.51,124.61,33,2,015 km N 84° W of Inopacan (Leyte)
