Date - Time,Lat,Long,Depth,Mag,Location
31 May 2020 - 11:50 PM,14.5,121.65,34,1.5,020 km S 16° E of Real (Quezon)
31 May 2020 - 11:02 PM,13.26,124.54,19,2.3,046 km N 80° E of Rapu-rapu (Albay)
31 May 2020 - 10:57 PM,9.89,122.53,27,2,020 km N 44° E of Sipalay City (Negros Occidental)
31 May 2020 - 10:33 PM,8.07,124.82,10,1.9,025 km N 03° E of Pangantucan (Bukidnon)
31 May 2020 - 10:21 PM,8.46,126.91,31,1.6,064 km N 81° E of Hinatuan (Surigao Del Sur)
31 May 2020 - 10:13 PM,9.43,123.4,20,2.2,017 km N 38° E of Dumaguete City (Negros Oriental)
31 May 2020 - 10:03 PM,6.84,127.23,14,2.8,087 km S 62° E of Manay (Davao Oriental)
31 May 2020 - 09:09 PM,6.49,124.26,30,1.8,024 km S 68° E of Kalamansig (Sultan Kudarat)
31 May 2020 - 07:26 PM,10.27,125.88,18,2,034 km N 37° W of Burgos (Surigao Del Norte)
31 May 2020 - 07:04 PM,4.79,127.85,1,2.9,274 km S 75° E of Sarangani (Davao Occidental)
31 May 2020 - 06:58 PM,10.74,124.5,33,1.8,016 km N 52° E of San Francisco (Cebu)
31 May 2020 - 06:58 PM,7.99,125.92,32,1.8,011 km S 21° W of Veruela (Agusan Del Sur)
31 May 2020 - 06:38 PM,9.7,125.48,1,2.7,014 km N 70° W of Placer (Surigao Del Norte)
31 May 2020 - 06:14 PM,10.55,124.39,33,1.4,011 km S 05° E of San Francisco (Cebu)
31 May 2020 - 05:00 PM,5.24,126.73,28,3.1,141 km S 81° E of Sarangani (Davao Occidental)
31 May 2020 - 11:32 AM,5.32,127.5,120,2.4,218 km S 73° E of Jose Abad Santos (Davao Occidental)
31 May 2020 - 05:52 AM,13.7,120.58,86,2,016 km S 23° W of Calatagan (Batangas)
31 May 2020 - 05:26 AM,5.73,125.27,13,3.1,013 km S 42° E of Glan (Sarangani)
31 May 2020 - 05:24 AM,6.08,125.49,32,1.6,024 km S 87° E of Alabel (Sarangani)
31 May 2020 - 04:23 AM,7.03,125.96,33,2,010 km N 36° W of Banaybanay (Davao Oriental)
31 May 2020 - 04:11 AM,8.97,125.54,31,2.2,002 km N 20° E of Butuan City (Agusan Del Norte)
31 May 2020 - 03:35 AM,8.17,125.96,12,2.6,010 km N 06° E of Veruela (Agusan Del Sur)
31 May 2020 - 01:32 AM,16.57,122.61,11,3.4,057 km S 19° E of Palanan (Isabela)
31 May 2020 - 01:18 AM,11.87,124.14,1,2.4,017 km N 31° E of Esperanza (Masbate)
31 May 2020 - 01:15 AM,5.81,126.58,4,2.6,108 km S 31° E of Governor Generoso (Davao Oriental)
31 May 2020 - 12:12 AM,15.39,122.66,23,2.9,080 km N 23° E of Jomalig (Quezon)
31 May 2020 - 12:07 AM,8.06,126.02,16,2.2,008 km S 80° E of Veruela (Agusan Del Sur)
31 May 2020 - 12:02 AM,16.61,122.61,3,3,053 km S 21° E of Palanan (Isabela)
30 May 2020 - 10:37 PM,15.03,120.2,23,1.8,011 km N 01° W of Castillejos (Zambales)
30 May 2020 - 10:30 PM,10.2,126.22,9,2.2,026 km N 39° E of Burgos (Surigao Del Norte)
30 May 2020 - 10:28 PM,8.12,126,6,2.2,008 km N 48° E of Veruela (Agusan Del Sur)
30 May 2020 - 10:15 PM,8.17,125.99,4,3.8,011 km N 23° E of Veruela (Agusan Del Sur)
30 May 2020 - 10:00 PM,10.33,127.1,33,2.6,118 km N 73° E of Burgos (Surigao Del Norte)
30 May 2020 - 09:53 PM,6.16,124.84,14,2.3,017 km S 46° E of Lake Sebu (South Cotabato)
