Date - Time,Lat,Long,Depth,Mag,Location
30 Nov 2017 - 11:15 PM,10.1,123.38,4,2.3,002 km S 16° E of Guihulngan (Negros Oriental)
30 Nov 2017 - 09:50 PM,9.4,122.54,20,2.4,011 km S 85° W of Basay (Negros Oriental)
30 Nov 2017 - 09:38 PM,14.95,123.97,21,2.3,102 km N 12° W of Pandan (Catanduanes)
30 Nov 2017 - 09:15 PM,3.61,125.67,185,3.3,203 km S 06° E of Sarangani (Davao Occidental)
30 Nov 2017 - 08:54 PM,18.31,120.46,30,2.3,017 km S 81° W of Pasuquin (Ilocos Norte)
30 Nov 2017 - 08:52 PM,8.05,126.48,11,2.4,007 km N 81° E of Lingig (Surigao Del Sur)
30 Nov 2017 - 07:46 PM,16.66,120.61,1,2,011 km N 36° W of Atok (Benguet)
30 Nov 2017 - 06:54 PM,18.09,120.7,36,1.9,002 km S 04° E of Dingras (Ilocos Norte)
30 Nov 2017 - 05:58 PM,10.09,123.27,8,2.8,004 km S 08° W of Guihulngan (Negros Oriental)
30 Nov 2017 - 01:59 PM,18.56,120.96,12,4.3,018 km S 85° E of  Pagudpud (Ilocos Norte)
30 Nov 2017 - 09:16 AM,7.28,126.94,27,5.1,041 km S 83° E of Caraga (Davao Oriental)
30 Nov 2017 - 05:20 AM,12.48,125.74,4,2.6,042 km N 37° E of San Policarpo (Eastern Samar)
30 Nov 2017 - 12:39 AM,9.22,123.14,1,2.6,014 km N 78° W of Dauin (Negros Oriental)
29 Nov 2017 - 11:46 PM,14,120.41,86,2.1,025 km S 69° W of Nasugbu (Batangas)
29 Nov 2017 - 10:48 PM,13.1,124.51,14,2.8,035 km N 82° E of Prieto Diaz (Sorsogon)
29 Nov 2017 - 09:12 PM,12.99,124.53,6,3.9,037 km S 79° E of Prieto Diaz (Sorsogon)
29 Nov 2017 - 07:06 PM,13.3,123.69,9,2.2,006 km S 64° W of Malilipot (Albay)
29 Nov 2017 - 03:35 PM,9.77,123.93,33,2,004 km S 66° E of Antequera (Bohol)
29 Nov 2017 - 01:48 PM,5.89,124.5,1,2.5,017 km S 51° W of Kiamba (Sarangani)
29 Nov 2017 - 01:27 PM,7.11,123.42,1,2.6,038 km S 01° E of Tabina (Zamboanga del Sur)
29 Nov 2017 - 12:40 PM,12.93,124.41,104,3.3,027 km S 60° E of Prieto Diaz (Sorsogon)
29 Nov 2017 - 09:22 AM,7.95,126.97,7,3.4,062 km S 81° E of Lingig (Surigao Del Sur)
29 Nov 2017 - 06:39 AM,8.08,127.13,1,3.2,079 km N 87° E of Lingig (Surigao Del Sur)
29 Nov 2017 - 05:03 AM,16.4,122.19,18,2.4,003 km N 83° W of Dilasag (Aurora)
29 Nov 2017 - 03:15 AM,9.27,123.16,1,2.6,013 km S 82° W of Luzurriaga (Valencia) (Negros Oriental)
29 Nov 2017 - 01:09 AM,11.03,125.73,2,2.7,001 km S 84° E of Guiuan (Eastern Samar)
29 Nov 2017 - 12:10 AM,7.79,126.85,21,3,040 km N 53° E of Baganga (Davao Oriental)
29 Nov 2017 - 12:05 AM,18.11,120.54,33,2.4,006 km N 20° E of Paoay (Ilocos Norte)
28 Nov 2017 - 04:14 PM,18.07,121.42,41,2.8,025 km N 79° E of Kabugao (Apayao)
28 Nov 2017 - 02:57 PM,9.94,121.84,17,3.3,056 km S 10° W of Anini-y (Antique)
28 Nov 2017 - 02:42 PM,11.9,124.04,2,3,013 km S 23° E of Cataingan (Masbate)
28 Nov 2017 - 09:08 AM,7.46,126.99,7,2.7,017 km S 09° E of Nabunturan (Compostela Valley)
28 Nov 2017 - 07:51 AM,12.43,120.84,22,2.2,015 km S 77° W of Rizal (Occidental Mindoro)
28 Nov 2017 - 04:05 AM,17.51,121.32,26,2,016 km N 59° W of Tabuk (Kalinga)
28 Nov 2017 - 01:00 AM,5.71,126.36,5,2.6,085 km S 77° E of Jose Abad Santos (Davao Occidental)
28 Nov 2017 - 12:35 AM,7.01,125.68,30,2.2,010 km S 51° E of Sarangani (Davao Occidental)
28 Nov 2017 - 12:21 AM,5.17,124.86,33,2,075 km S 67° W of Maasim (Sarangani)
28 Nov 2017 - 12:12 AM,6.11,125.87,126,2.5,022 km S 64° E of Don Marcelino (Davao Occidental)
27 Nov 2017 - 10:22 PM,6.02,126.48,9,2.6,083 km S 33° E of Governor Generoso (Davao Oriental)
27 Nov 2017 - 10:20 PM,5.88,126.33,77,2.8,079 km S 90° E of Jose Abad Santos (Davao Occidental)
27 Nov 2017 - 10:03 PM,6.18,125.92,139,2.2,026 km S 85° E of Don Marcelino (Davao Occidental)
27 Nov 2017 - 08:48 PM,6.1,126.6,96,3.5,084 km S 44° E of Governor Generoso (Davao Oriental)
27 Nov 2017 - 07:48 PM,18.46,120.58,20,2.1,014 km N 18° W of Pasuquin (Ilocos Norte)
27 Nov 2017 - 12:56 PM,9.31,122.57,13,2,014 km S 34° W of Basay (Negros Oriental)
27 Nov 2017 - 11:43 AM,10.02,121.79,16,2.9,035 km N 29° W of San Jose (Antique)
27 Nov 2017 - 09:25 AM,13.01,123.86,21,2.2,005 km N 25° W of Castilla (Sorsogon)
27 Nov 2017 - 09:02 AM,14.99,122.28,24,2.6,025 km N 17° E of Patnanungan (Quezon)
27 Nov 2017 - 04:09 AM,16.03,121.97,9,2.7,012 km S 05° E of Dinalungan (Aurora)
27 Nov 2017 - 02:25 AM,7.76,126.51,33,3.2,007 km S 59° E of Cateel (Davao Oriental)
26 Nov 2017 - 03:45 PM,9.62,122.52,23,2.1,006 km N 26° E of Basay (Negros Oriental)
26 Nov 2017 - 02:25 PM,13.72,120.57,90,2.7,014 km S 27° W of Calatagan (Batangas)
26 Nov 2017 - 01:52 PM,10.89,122.83,18,2.5,018 km N 58° W of Silay City (Negros Occidental)
26 Nov 2017 - 12:48 PM,10.27,122.67,28,2.2,032 km S 26° E of Nueva Valencia (Guimaras)
26 Nov 2017 - 12:40 PM,11.28,124.61,2,3.1,004 km S 73° W of Capoocan (Leyte)
26 Nov 2017 - 02:26 AM,5.78,126.17,49,4,062 km S 79° E of Jose Abad Santos (Davao Occidental)
26 Nov 2017 - 01:44 AM,6.39,125.89,1,2.5,064 km N 28° E of Jose Abad Santos (Davao Occidental)
25 Nov 2017 -11:31 PM,9.29,123.17,1,2.7,015 km N 45° W of Dauin (Negros Oriental)
25 Nov 2017 - 09:44 AM,16.76,120.52,1,3.1,007 km S 80° E of Santol (La Union)
25 Nov 2017 - 08:25 AM,18.87,120.88,24,2,034 km N 16° E of Pagudpud (Ilocos Norte)
25 Nov 2017 - 08:04 AM,14.45,121.43,5,2,002 km S 07° E of Santa Maria (Laguna)
25 Nov 2017 - 02:41 AM,13.05,124.5,11,3.8,033 km S 89° E of Prieto Diaz (Sorsogon)
25 Nov 2017 - 02:32 AM,18.33,121.06,2,2.3,031 km N 89° W of Luna (Apayao)
25 Nov 2017 - 01:47 AM,9.09,126.37,25,2.4,019 km N 86° E of Tandag (Surigao Del Sur)
25 Nov 2017 - 01:05 AM,12.98,124.43,31,2.1,027 km S 72° E of Prieto Diaz (Sorsogon)
25 Nov 2017 - 12:20 AM,13.09,124.49,19,3.6,032 km N 83° E of Prieto Diaz (Sorsogon)
24 Nov 2017 - 11:23 PM,5.56,124.81,328,4.1,040 km S 34° W of Maasim (Sarangani)
24 Nov 2017 - 11:19 PM,11.77,125.81,12,2.9,039 km N 88° E of San Julian (Eastern Samar)
24 Nov 2017 - 10:29 PM,13.52,121.45,21,2,027 km N 35° E of Naujan (Oriental Mindoro)
24 Nov 2017 - 06:33 AM,5.84,126.85,172,3.1,137 km S 88° E of Jose Abad Santos (Davao Occidental)
24 Nov 2017 - 02:09 AM,16.46,120.34,79,2.3,008 km S 05° E of Bauang (La Union)
24 Nov 2017 - 12:06 AM,13.85,122.32,1,3.1,007 km S 73° W of Calauag (Quezon)
23 Nov 2017 - 11:53 PM,6.06,127.09,76,3.1,130 km S 60° E of Governor Generoso (Davao Oriental)
23 Nov 2017 - 10:46 PM,19.06,121.17,6,2.5,039 km S 51° W of Calayan (Cagayan)
23 Nov 2017 - 08:02 PM,13.94,122.28,5,4.3,002 km S 30° W of Calauag (Quezon)
23 Nov 2017 - 07:31 PM,15.04,120.01,9,2.2,006 km S 70° W of San Felipe (Zambales)
23 Nov 2017 - 02:30 PM,5.91,125.07,19,2.5,008 km N 49° E of Maasim (Sarangani)
23 Nov 2017 - 01:54 PM,6.68,127.54,94,2.5,126 km S 62° E of Manay (Davao Oriental)
23 Nov 2017 - 11:40 AM,14.07,120.49,125,2.7,014 km S 87° W of Nasugbu (Batangas)
23 Nov 2017 - 04:46 AM,13.73,120.6,115,2.8,011 km S 19° W of Calatagan (Batangas)
23 Nov 2017 - 03:13 AM,16.46,122.33,38,2.4,010 km S 48° E of Dinapigue (Isabela)
23 Nov 2017 - 01:28 AM,16.48,122.18,10,2.7,009 km S 57° W of Dinapigue (Isabela)
22 Nov 2017 - 08:04 PM,5.94,127.06,102,2.7,134 km S 54° E of Governor Genereso (Davao Oriental)
22 Nov 2017 - 02:40 PM,9.71,126.52,9,3.2,041 km S 78° E of General Luna (Surigao del Norte)
22 Nov 2017 - 12:57 PM,6.99,126.79,3,2.9,037 km S 48° E of Manay (Davao Oriental)
22 Nov 2017 - 11:55 AM,19.75,120.34,87,2.5,128 km N 67° W of Calayan (Cagayan)
22 Nov 2017 - 08:55 AM,19.22,121.31,21,2.5,017 km S 67° W of Calayan (Cagayan)
22 Nov 2017 - 08:41 AM,13.95,120.43,185,2.3,026 km S 55° W of Nasugbu (Batangas)
22 Nov 2017 - 08:20 AM,7.06,126.87,10,3.6,040 km S 65° E of Manay (Davao Oriental)
22 Nov 2017 - 12:38 AM,7.04,126.54,61,2.5,010 km S 86° E of Tarragona (Davao Oriental)
22 Nov 2017 - 12:27 AM,11.35,124.5,1,2.7,016 km N 66° W of Capoocan (Leyte)
22 Nov 2017 - 12:24 AM,11.3,124.5,10,4,015 km N 87° W of Capoocan (Leyte)
21 Nov 2017 - 11:31 PM,17.99,119.95,18,2,055 km N 76° W of Sinait (Ilocos Sur)
21 Nov 2017 - 11:05 PM,11.92,126.36,1,3.1,097 km S 82° E of Dolores (Eastern Samar)
21 Nov 2017 - 10:20 PM,6.29,125.4,33,2.1,026 km N 31° E of Alabel (Sarangani)
21 Nov 2017 - 08:13 PM,13.87,120.9,22,3.2,002 km S 46° W of Lemery (Batangas)
21 Nov 2017 - 03:28 PM,17.38,121.84,25,3.2,006 km S 53° E of Santo Tomas (Isabela)
21 Nov 2017 - 03:16 PM,13.89,120.93,13,3.1,005 km South 00 of Agoncillo (Batangas)
21 Nov 2017 - 02:12 PM,14,120.91,27,2.5,007 km N 18° W of Agoncillo (Batangas)
21 Nov 2017 - 10:28 AM,8.63,126.05,138,2.9,005 km S 88° W of Lianga (Surigao Del Sur)
21 Nov 2017 - 08:55 AM,5.92,124.38,41,2.9,028 km S 73° W of Kiamba (Sarangani)
21 Nov 2017 - 08:26 AM,9.15,125.74,7,2,022 km N 82° E of Cabadbaran (Agusan Del Norte)
21 Nov 2017 - 07:39 AM,13.39,120.3,7,2.3,018 km S 85° W of Paluan (Occidental Mindoro)
21 Nov 2017 - 07:38 AM,12.9,126.03,15,2.2,096 km N 61° E of Mapanas (Northern Samar)
21 Nov 2017 - 04:16 AM,5.83,125.96,60,4.1,039 km S 86° E of Jose Abad Santos (Davao Occidental)
21 Nov 2017 - 03:38 AM,5.63,126.71,28,3.3,124 km S 77° E of Jose Abad Santos (Davao Occidental)
21 Nov 2017 - 12:04 AM,15.03,119.69,1,2.6,041 km S 85° W of San Felipe (Zambales)
20 Nov 2017 - 11:39 PM,8.37,126.72,34,2.6,042 km N 89° E of Hinatuan (Surigao del Sur)
20 Nov 2017 - 11:32 PM,17.63,120.36,33,2.1,007 km N 28° W of Vigan (Ilocos Sur)
20 Nov 2017 - 11:18 PM,4.94,127.46,10,3.5,235 km S 72° E of Sarangani (Davao Occidental)
20 Nov 2017 - 09:08 PM,15.95,122.25,3,2.1,039 km S 21° E of Casiguran (Aurora)
20 Nov 2017 - 09:01 PM,15.98,122.26,9,2.2,036 km S 23° E of Casiguran (Aurora)
20 Nov 2017 - 08:30 PM,3.07,125.84,54,3.7,264 km S 09° E of Sarangani (Davao Occidental)
20 Nov 2017 - 07:33 PM,16.01,122.04,4,2,031 km S 16° W of Casiguran (Aurora)
20 Nov 2017 - 07:29 PM,14.64,119.9,30,2.1,040 km S 83° W of Morong (Bataan)
20 Nov 2017 - 07:26 PM,15.99,122.37,6,2.6,036 km S 26° E of Casiguran (Aurora)
20 Nov 2017 - 06:27 PM,9.61,126.21,30,2.1,020 km S 16° E of General Luna (Surigao Del Norte)
20 Nov 2017 - 05:39 PM,7.52,124.18,30,2.2,007 km S 83° E of Balabagan (Lanao del Sur)
20 Nov 2017 - 11:12 AM,6.65,126.58,33,3.1,046 km S 19° E of Tarragona (Davao Oriental)
20 Nov 2017 - 11:01 AM,6.7,126.72,82,3.3,049 km S 39° E of Tarragona (Davao Oriental)
20 Nov 2017 - 07:24 AM,8.67,125.65,29,3.3,000 km S 45° W of Esperanza (Agusan Del Sur)
20 Nov 2017 - 12:06 AM,5.69,126.4,132,3.7,090 km S 76° E of Jose Abad Santos (Davao Occidental)
19 Nov 2017 - 10:10 PM,08.46 ,121.82,11,2.5,074 km N 38° W of Gutalac (Zamboanga Del Norte)
19 Nov 2017 - 07:45 PM,18.77,121.86,22,1.9,046 km N 39° W of Santa Ana (Cagayan)
19 Nov 2017 - 07:39 PM,11.84,126.15,6,3.2,076 km S 74° E of Dolores (Eastern Samar)
19 Nov 2017 - 06:15 PM,6.77,126.61,164,3.3,035 km S 30° E of Tarragona (Davao Oriental)
19 Nov 2017 - 02:24 PM,13.8,120.91,1,2.3,006 km N 35° W of Mabini (Batangas)
19 Nov 2017 - 10:45 AM,13.78,120.93,1,2.6,004 km N 19° W of Mabini (Batangas)
19 Nov 2017 - 08:36 AM,12.79,124.79,15,2.2,029 km N 30° W of Pambujan (Northern Samar)
19 Nov 2017 - 06:56 AM,13.92,123.77,9,2,026 km N 44° W of Caramoan (Camarines Sur)
19 Nov 2017 - 06:19 AM,13.24,124.18,33,2.6,020 km N 05° W of Prieto Diaz (Sorsogon)
19 Nov 2017 - 01:11 AM,8.52,126.55,13,2.7,029 km N 56° E of Hinatuan (Surigao Del Sur)
19 Nov 2017 - 12:42 AM,8.48,125.8,19,3.3,003 km N 21° E of Talacogon (Agusan Del Sur)
19 Nov 2017 - 12:23 AM,15.43,120.54,1,2.9,002 km S 73° W of San Jose (Tarlac)
18 Nov 2017 - 11:10 PM,11.9,126.11,1,2.8,070 km S 78° E of Dolores (Eastern Samar)
18 Nov 2017 - 08:36 PM,10.11,123.2,4,3.8,009 km S 82° W of Guihulngan (Negros Oriental)
18 Nov 2017 - 06:18 PM,5.67,126.82,20,2.9,136 km S 80° E of Jose Abad Santos (Davao Occidental)
18 Nov 2017 - 05:55 PM,11.8,125.39,23,2,022 km N 12° W of Borongan (Eastern Samar)
18 Nov 2017 - 03:33 PM,13.91,120.5,107,3.3,017 km N 59° W of Calatagan (Batangas)
18 Nov 2017 - 02:03 PM,13.17,124.23,33,2,011 km S 77° E of Rapu-rapu (Albay)
18 Nov 2017 - 08:41 AM,17.87,120.34,4,2.9,011 km S 84° W of Sinait (Ilocos Sur)
18 Nov 2017 - 08:30 AM,15.22,120.25,2,2,032 km S 66° E of Iba (Zambales)
18 Nov 2017 - 07:41 AM,13.97,119.78,260,2.4,039 km N 72° W of Lubang (Occidental Mindoro)
18 Nov 2017 - 07:26 AM,13.89,124.23,58,2.5,034 km North 00 of Virac (Catanduanes)
18 Nov 2017 - 04:39 AM,5.56,126.74,232,3.1,129 km S 74° E of Jose Abad Santos (Davao Occidental)
18 Nov 2017 - 04:12 AM,18.12,120.93,29,1.9,011 km S 40° E of Carasi (Ilocos Norte)
18 Nov 2017 - 04:10 AM,4.57,125.9,158,3.1,106 km S 26° E of Sarangani (Davao Occidental)
18 Nov 2017 - 03:57 AM,4.46,125.93,135,4.1,119 km S 25° E of Sarangani (Davao Occidental)
18 Nov 2017 - 02:43 AM,7.73,126.69,14,2.6,027 km S 75° E of Cateel (Davao Oriental)
18 Nov 2017 - 02:39 AM,13.52,125.31,58,3.1,103 km S 81° E of Baras (Catanduanes)
18 Nov 2017 - 02:28 AM,18,119.99,33,2.6,052 km N 74° W of Sinait (Ilocos Sur)
18 Nov 2017 - 01:22 AM,6.55,126.52,30,2.7,050 km S 78° E of Governor Generoso (Davao Oriental)
18 Nov 2017 - 01:16 AM,6.36,126.93,116,3,100 km S 71° E of Governor Generoso (Davao Oriental)
18 Nov 2017 - 12:37 AM,10.33,121.82,12,2.8,014 km S 42° W of Anini-y (Antique)
18 Nov 2017 - 12:08 AM,18.17,121.07,33,2.4,020 km N 38° W of Solsona (Ilocos Norte)
17 Nov 2017 - 11:44 PM,20.01,121.47,18,2.7,056 km S 49° W of Sabtang (Batanes)
17 Nov 2017 - 09:30 PM,13.44,123.51,40,2.3,011 km N 74° E of Iriga City (Camarines Sur)
17 Nov 2017 - 09:05 PM,18.11,121.01,23,1.9,021 km N 64° W of Kabugao (Apayao)
17 Nov 2017 - 08:49 PM,18.06,120.89,1,3.7,013 km S 72° E of Solsona (Ilocos Norte)
17 Nov 2017 - 06:24 PM,19.23,121.19,17,3,030 km S 79° W of Calayan (Cagayan)
17 Nov 2017 - 02:11 PM,5.95,126.26,17,2.6,068 km S 66° E of Don Marcelino (Davao Occidental)
17 Nov 2017 - 01:59 PM,5.55,126.56,44,3.2,111 km S 71° E of Jose Abad Santos (Davao Occidental)
17 Nov 2017 - 01:26 PM,20.32,121.94,34,2,003 km S 06° E of Uyugan (Batanes)
17 Nov 2017 - 01:05 PM,5.45,124.89,29,3.7,047 km S 17° W of Maasim (Sarangani)
17 Nov 2017 - 11:55 AM,13.67,120.69,118,2,019 km S 17° E of Calatagan (Batangas)
17 Nov 2017 - 01:02 AM,5.94,125.93,134,3.2,035 km N 80° E of Jose Abad Santos (Davao Occidental)
16 Nov 2017 - 08:47 PM,19.6,122.08,21,3,073 km N 62° E of Calayan (Cagayan)
16 Nov 2017 - 08:14 PM,10.41,121.91,3,3.2,003 km S 28° W of Anini-y (Antique)
16 Nov 2017 - 04:38 PM,10.42,121.91,6,2.9,019 km S 71° W of Anini-y (Antique)
16 Nov 2017 - 01:27 PM,7.47,124.14,18,3.3,007 km S 21° E of Balabagan (Lanao Del Sur)
16 Nov 2017 - 08:52 AM,13.17,122.59,1,2.1,022 km S 22° E of San Francisco (Aurora)(Quezon)
16 Nov 2017 - 08:17 AM,13.15,120.16,28,2.6,044 km S 49° W of Paluan (Occidental Mindoro)
16 Nov 2017 - 05:12 AM,9.28,123.18,7,2.4,011 km S 65° W of Luzurriaga (Valencia) (Negros Oriental)
16 Nov 2017 - 02:47 AM,11.8,125.8,11,3.4,043 km S 53° E of Dolores (Eastern Samar)
16 Nov 2017 - 02:10 AM,11.82,125.61,10,3,018 km N 65° E of San Julian (Eastern Samar)
16 Nov 2017 - 01:19 AM,18.08,122.42,10,3.8,050 km S 66° E of Gonzaga (Cagayan)
15 Nov 2017 - 10:30 PM,16.97,121.44,28,1.8,025 km S 49° W of Roxas (Isabela)
15 Nov 2017 - 01:10 PM,16.35,121.78,30,2.1,069 km N 20° E of Baler (Aurora)
15 Nov 2017 - 01:06 PM,10.14,123.21,16,3.2,007 km N 70° W of Guihulngan (Negros Oriental)
15 Nov 2017 - 07:10 AM,17.37,120.2,23,2.2,026 km N 80° W of San Esteban (Ilocos Sur)
