Date - Time,Lat,Long,Depth,Mag,Location
30 June 2022 - 11:45 PM ,10.14,125.79,17,4.2,023 km N 70° E of Basilisa (Dinagat Islands)
30 June 2022 - 11:04 PM ,9.81,122.39,15,2.4,006 km N 48° W of City Of Sipalay (Negros Occidental)
30 June 2022 - 10:09 PM ,10.12,126.03,1,2.5,011 km N 05° W of Santa Monica (Surigao Del Norte)
30 June 2022 - 10:00 PM ,14.98,119.92,1,2.4,017 km S 79° W of San Narciso (Zambales)
30 June 2022 - 08:51 PM ,16.98,120.04,29,3,039 km N 69° W of Luna (La Union)
30 June 2022 - 07:55 PM ,8.76,122.73,32,2.6,048 km N 42° W of Jose Dalman (Zamboanga Del Norte)
30 June 2022 - 07:28 PM ,10.1,126.07,15,2.2,009 km N 01° W of Burgos (Surigao Del Norte)
30 June 2022 - 07:11 PM ,14.88,119.94,19,1.7,018 km S 64° W of San Antonio (Zambales)
30 June 2022 - 06:36 PM ,6.82,125.02,25,2.4,016 km S 85° E of Tulunan (Cotabato)
30 June 2022 - 05:21 PM ,6.55,126.41,21,3.4,039 km S 73° E of Governor Generoso (Davao Oriental)
30 June 2022 - 02:11 PM ,18.38,119.69,9,3.1,093 km N 65° W of Currimao (Ilocos Norte)
30 June 2022 - 12:56 PM ,9.36,126.7,40,2,056 km N 81° E of Cortes (Surigao Del Sur)
30 June 2022 - 12:15 PM ,8.41,122.55,30,2.2,035 km N 24° W of Liloy (Zamboanga Del Norte)
30 June 2022 - 09:51 AM ,13.65,120.65,113,1.8,020 km S 06° E of Calatagan (Batangas)
30 June 2022 - 08:09 AM ,10.42,125.17,1,2.1,004 km N 56° W of Hinunangan (Southern Leyte)
30 June 2022 - 07:42 AM ,12.88,120.97,1,2.6,020 km N 80° E of Sablayan (Occidental Mindoro)
30 June 2022 - 06:45 AM ,5.8,126.1,83,3.6,063 km S 46° E of Don Marcelino (Davao Occidental)
30 June 2022 - 06:38 AM ,9.18,126.85,1,2.1,066 km N 70° E of Bayabas (Surigao Del Sur)
30 June 2022 - 05:46 AM ,19.11,121.38,18,2.4,018 km N 88° E of Dalupiri Island (Calayan) (Cagayan)
30 June 2022 - 05:34 AM ,10.8,122.04,17,4.1,002 km N 57° E of Sibalom (Antique)
30 June 2022 - 05:12 AM ,10.81,121.99,22,4,004 km N 61° W of Sibalom (Antique)
30 June 2022 - 04:13 AM ,18.25,120.78,4,2.3,013 km N 20° W of Carasi (Ilocos Norte)
30 June 2022 - 02:29 AM ,12.39,123.71,8,2.3,008 km S 63° W of Batuan (Masbate)
30 June 2022 - 01:41 AM ,9.21,125.84,3,2.2,016 km S 68° W of Madrid (Surigao Del Sur)
30 June 2022 - 01:37 AM ,13.48,120.05,17,2.6,034 km S 39° W of Looc (Occidental Mindoro)
30 June 2022 - 01:18 AM ,8.88,125.69,44,2.5,019 km S 66° E of City Of Butuan (Agusan Del Norte)
30 June 2022 - 01:15 AM ,10.16,125.13,10,2.1,001 km N 82° E of Liloan (Southern Leyte)
30 June 2022 - 12:50 AM ,10.07,124.89,30,1.8,009 km S 41° E of City Of Maasin (Southern Leyte)
30 June 2022 - 12:46 AM ,20.61,120.12,32,4.5,181 km S 84° W of Itbayat (Batanes)
29 June 2022 - 11:58 PM ,12.74,124.06,2,2.9,005 km N 30° E of Irosin (Sorsogon)
29 June 2022 - 11:55 PM ,11.29,125.43,61,3.2,013 km N 66° W of General Macarthur (Eastern Samar)
