Date - Time,Lat,Long,Depth,Mag,Location
28 April 2022 - 11:53 PM,12.58,125.6,13,3.1,039 km N 73Åã E of Mapanas (Northern Samar)
28 April 2022 - 11:16 PM,6.52,124.37,34,1.9,021 km S 87Åã W of Bagumbayan (Sultan Kudarat)
28 April 2022 - 10:31 PM,10.39,125.18,5,1.9,002 km S 81Åã W of Hinunangan (Southern Leyte)
28 April 2022 - 10:21 PM,9.97,123.34,20,1.8,007 km N 87Åã W of Alcantara (Cebu)
28 April 2022 - 10:11 PM,18.39,121.01,1,2.1,014 km S 54Åã E of Adams (Ilocos Norte)
28 April 2022 - 09:26 PM,15.48,120.17,28,2,023 km S 75Åã E of Masinloc (Zambales)
28 April 2022 - 09:15 PM,14.01,119.14,31,1.9,108 km N 81Åã W of Lubang (Occidental Mindoro)
28 April 2022 - 08:43 PM,9.9,125.96,1,1.8,003 km N 23Åã W of Del Carmen (Surigao Del Norte)
28 April 2022 - 08:14 PM,9.93,126.21,33,2.1,017 km N 20Åã E of General Luna (Surigao Del Norte)
28 April 2022 - 07:42 PM,9.93,126.19,13,5.1,016 km S 49Åã E of Burgos (Surigao Del Norte)
28 April 2022 - 05:42 PM,13.73,120.59,91,1.8,013 km S 21Åã W of Calatagan (Batangas)
28 April 2022 - 02:42 PM,14.31,119.26,13,2.6,106 km N 62Åã W of Lubang (Occidental Mindoro)
28 April 2022 - 09:00 AM,16.25,121.36,1,2.1,010 km S 44Åã E of Kasibu (Nueva Vizcaya)
28 April 2022 - 08:03 AM,14.25,119.33,16,2.3,096 km N 63Åã W of Lubang (Occidental Mindoro)
28 April 2022 - 07:41 AM,8.51,122.62,46,1.6,043 km N 08Åã W of Liloy (Zamboanga Del Norte)
28 April 2022 - 06:54 AM,13.72,120.61,103,2.4,013 km S 09Åã W of Calatagan (Batangas)
28 April 2022 - 05:54 AM,15.95,121.61,30,1.9,014 km N 34Åã E of Dipaculao (Aurora)
28 April 2022 - 05:32 AM,18.5,121.18,2,2.6,009 km S 42Åã W of Sanchez-mira (Cagayan)
28 April 2022 - 04:28 AM,13.6,120.94,32,2.4,010 km S 50Åã E of Tingloy (Batangas)
28 April 2022 - 03:41 AM,13.71,120.62,104,1.6,013 km S 07Åã W of Calatagan (Batangas)
28 April 2022 - 03:40 AM,9.29,126.15,24,1.9,005 km N 77Åã W of Cortes (Surigao Del Sur)
28 April 2022 - 02:36 AM,18.37,121,1,2.1,014 km S 45Åã E of Adams (Ilocos Norte)
28 April 2022 - 02:01 AM,13.69,120.97,1,2.1,007 km S 28Åã E of Mabini (Batangas)
28 April 2022 - 01:50 AM,9.25,125.86,16,2.1,016 km S 52Åã W of Cantilan (Surigao Del Sur)
28 April 2022 - 01:20 AM,2.14,126.21,135,4.6,372 km S 14Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
27 April 2022 - 11:55 PM,6.5,123.43,34,2.5,069 km S 85Åã W of Kalamansig (Sultan Kudarat)
27 April 2022 - 10:31 PM,11.79,124.23,1,1.9,013 km N 81Åã W of Maripipi (Biliran)
27 April 2022 - 10:18 PM,17.93,121,17,2.5,022 km S 62Åã W of Kabugao (Apayao)
27 April 2022 - 09:46 PM,12.7,125.86,7,2.6,069 km N 34Åã E of San Policarpo (Eastern Samar)
27 April 2022 - 09:23 PM,14.2,119.19,32,2.6,107 km N 69Åã W of Lubang (Occidental Mindoro)
27 April 2022 - 08:43 PM,9.28,126.62,10,2.3,047 km N 89Åã E of Cortes (Surigao Del Sur)
27 April 2022 - 07:54 PM,8.44,126.57,23,1.9,027 km N 71Åã E of Hinatuan (Surigao Del Sur)
27 April 2022 - 07:45 PM,14.01,119.36,46,2.6,084 km N 78Åã W of Lubang (Occidental Mindoro)
27 April 2022 - 05:40 PM,7.67,122.14,13,2.3,004 km S 02Åã E of Siocon (Zamboanga Del Norte)
27 April 2022 - 05:26 PM,18.11,120.57,25,3.6,006 km N 08Åã E of City Of Batac (Ilocos Norte)
27 April 2022 - 03:15 PM,11.25,126.05,8,3.7,040 km N 65Åã E of Mercedes (Eastern Samar)
27 April 2022 - 02:39 PM,10.9,124.84,8,3,010 km S 38Åã W of Burauen (Leyte)
27 April 2022 - 02:08 PM,12.77,121.06,46,1.6,026 km N 32Åã E of Calintaan (Occidental Mindoro)
27 April 2022 - 12:41 PM,9.69,123.52,32,2.2,002 km S 45Åã E of Alcoy (Cebu)
27 April 2022 - 10:35 AM,10.74,125.78,30,2.2,006 km S 83Åã E of Homonhon Island (Guiuan) (Eastern Samar)
27 April 2022 - 10:16 AM,13.81,120.54,93,1.9,010 km S 77Åã W of Calatagan (Batangas)
27 April 2022 - 09:41 AM,14.29,123.66,1,2,045 km N 06Åã W of Garchitorena (Camarines Sur)
27 April 2022 - 09:24 AM,13.69,120.59,93,1.9,017 km S 15Åã W of Calatagan (Batangas)
27 April 2022 - 08:24 AM,3.12,127.54,48,4.6,345 km S 43Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
27 April 2022 - 08:05 AM,4.94,126.76,71,2.5,155 km S 67Åã E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
27 April 2022 - 07:48 AM,13.86,120.57,7,2.3,007 km N 59Åã W of Calatagan (Batangas)
27 April 2022 - 07:00 AM,5.15,126.58,60,4.4,128 km S 74Åã E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
27 April 2022 - 06:41 AM,7.09,126.87,18,2.8,039 km S 70Åã E of Manay (Davao Oriental)
27 April 2022 - 03:20 AM,11.69,124.28,4,2.7,009 km N 86Åã W of Kawayan (Biliran)
27 April 2022 - 03:14 AM,9.31,126.57,13,2.4,050 km N 40Åã E of Bayabas (Surigao Del Sur)
27 April 2022 - 02:15 AM,15.26,122.18,7,2.6,051 km N 27Åã E of Burdeos (Quezon)
27 April 2022 - 01:09 AM,7.96,126.02,31,2.7,003 km S 30Åã W of Santa Josefa (Agusan Del Sur)
27 April 2022 - 12:20 AM,6.97,123.59,23,2,048 km S 78Åã W of Datu Blah T. Sinsuat (Maguindanao)
26 April 2022 - 10:52 PM,13.7,120.62,109,1.5,015 km S 03Åã W of Calatagan (Batangas)
26 April 2022 - 09:52 PM,8.39,126.73,14,2.4,044 km N 87Åã E of Hinatuan (Surigao Del Sur)
26 April 2022 - 09:50 PM,5.99,124.4,15,2,014 km S 54Åã W of Maitum (Sarangani)
26 April 2022 - 08:51 PM,19.99,121.2,10,3.4,079 km S 63Åã W of Sabtang (Batanes)
26 April 2022 - 02:47 PM,14.16,119.8,1,2.1,048 km N 47Åã W of Lubang (Occidental Mindoro)
26 April 2022 - 10:39 AM,17.92,121.46,54,1.7,015 km N 56Åã E of Rizal (Cagayan)
26 April 2022 - 09:00 AM,5.78,124.87,8,2.4,017 km S 56Åã W of Maasim (Sarangani)
26 April 2022 - 05:47 AM,8.73,126.68,24,2.6,043 km S 80Åã E of Marihatag (Surigao Del Sur)
26 April 2022 - 05:19 AM,13.74,120.57,101,2.2,012 km S 33Åã W of Calatagan (Batangas)
26 April 2022 - 05:17 AM,13.67,120.63,109,2.6,017 km S 01Åã W of Calatagan (Batangas)
26 April 2022 - 05:07 AM,8.94,126.09,26,2.4,017 km S 32Åã W of City Of Tandag (Surigao Del Sur)
26 April 2022 - 04:49 AM,13.8,120.81,5,2.6,013 km S 64Åã W of San Luis (Batangas)
