Date - Time,Lat,Long,Depth,Mag,Location
 31 July 2022 - 11:45 PM ,17.49,120.7,14,2,006 km S 23° W of Bucay (Abra)
31 July 2022 - 11:44 PM ,17.4,120.67,20,1.7,006 km S 43° W of Manabo (Abra)
31 July 2022 - 11:44 PM ,17.46,120.69,8,2.1,003 km N 12° W of Manabo (Abra)
31 July 2022 - 11:35 PM ,17.43,120.67,18,2.7,003 km West of Manabo (Abra)
31 July 2022 - 11:30 PM ,10.36,125.17,1,2.1,008 km N 79° E of Hinunangan (Southern Leyte)
31 July 2022 - 11:29 PM ,10.36,125.19,1,2.1,003 km S 17° W of Hinunangan (Southern Leyte)
31 July 2022 - 11:27 PM ,10.3,125.18,3,3.1,005 km N 63° E of Saint Bernard (Southern Leyte)
31 July 2022 - 11:14 PM ,17.24,120.68,10,1.7,006 km S 64° W of Tubo (Abra)
31 July 2022 - 11:02 PM ,11.73,125.37,1,2.4,010 km S 77° W of San Julian (Eastern Samar)
31 July 2022 - 11:00 PM ,18.2,119.54,1,3.7,106 km N 79° W of Currimao (Ilocos Norte)
31 July 2022 - 10:50 PM ,17.76,120.68,1,2.1,005 km N 35° W of Lagayan (Abra)
31 July 2022 - 10:47 PM ,17.53,120.67,3,3.2,010 km S 09° E of Tayum (Abra)
31 July 2022 - 10:42 PM ,17.44,120.66,18,1.7,005 km N 86° W of Manabo (Abra)
31 July 2022 - 10:22 PM ,12.47,125.37,14,2.8,013 km S 89° E of Mapanas (Northern Samar)
31 July 2022 - 10:20 PM ,17.15,120.57,23,2,009 km N 27° W of Sigay (Ilocos Sur)
31 July 2022 - 10:12 PM ,17.55,120.67,15,2.6,007 km S 62° E of Tayum (Abra)
31 July 2022 - 10:02 PM ,17.62,120.67,14,2.2,005 km N 11° E of Tayum (Abra)
31 July 2022 - 09:57 PM ,17.43,120.62,12,2.1,009 km West of Manabo (Abra)
31 July 2022 - 09:45 PM ,17.73,120.64,12,4.1,012 km N 09° W of Tayum (Abra)
31 July 2022 - 09:44 PM ,17.56,120.46,34,1.9,007 km N 70° W of San Quintin (Abra)
31 July 2022 - 09:41 PM ,17.46,120.61,17,1.8,001 km S 26° E of San Isidro (Abra)
31 July 2022 - 09:26 PM ,17.57,120.56,34,1.9,011 km S 65° W of Tayum (Abra)
31 July 2022 - 09:12 PM ,17.61,120.5,33,2.1,007 km N 14° W of San Quintin (Abra)
31 July 2022 - 08:59 PM ,17.43,120.62,23,2.5,003 km N 47° E of Pilar (Abra)
31 July 2022 - 08:54 PM ,17.57,120.67,15,1.8,006 km S 24° E of Tayum (Abra)
31 July 2022 - 08:51 PM ,17.49,120.6,20,1.9,003 km N 02° E of San Isidro (Abra)
31 July 2022 - 08:48 PM ,17.46,120.62,16,2.4,002 km S 64° E of San Isidro (Abra)
31 July 2022 - 08:44 PM ,17.52,120.56,33,2.1,005 km S 60° E of San Quintin (Abra)
31 July 2022 - 08:38 PM ,17.54,120.66,31,2,003 km S 26° E of Peñarrubia (Abra)
31 July 2022 - 08:37 PM ,17.24,120.86,4,2.2,014 km S 81° E of Tubo (Abra)
31 July 2022 - 08:28 PM ,17.69,120.69,21,2,009 km N 22° E of Tayum (Abra)
31 July 2022 - 08:26 PM ,17.43,120.63,13,2.4,004 km N 70° E of Pilar (Abra)
31 July 2022 - 08:21 PM ,17.83,120.69,10,2.6,010 km S 17° E of Nueva Era (Ilocos Norte)
31 July 2022 - 08:21 PM ,17.8,120.67,1,2.1,010 km N 23° W of Lagayan (Abra)
31 July 2022 - 07:55 PM ,17.63,120.77,21,2,004 km N 65° E of Lagangilang (Abra)
31 July 2022 - 07:45 PM ,17.35,120.75,9,1.5,007 km N 61° E of Luba (Abra)
31 July 2022 - 07:42 PM ,17.24,120.69,18,2.5,011 km S 89° E of San Emilio (Ilocos Sur)
31 July 2022 - 07:39 PM ,17.42,120.57,7,2.5,003 km N 77° W of Pilar (Abra)
31 July 2022 - 07:31 PM ,17.46,120.68,14,2.5,004 km N 47° W of Manabo (Abra)
31 July 2022 - 07:27 PM ,17.45,120.53,4,4.7,008 km S 75° W of San Isidro (Abra)
31 July 2022 - 07:24 PM ,17.45,120.67,11,2.7,004 km N 57° W of Manabo (Abra)
31 July 2022 - 07:14 PM ,17.39,120.58,10,1.8,003 km S 40° W of Pilar (Abra)
31 July 2022 - 06:58 PM ,17.38,120.74,15,2.1,007 km S 34° E of Manabo (Abra)
31 July 2022 - 06:34 PM ,17.51,120.62,23,2.2,005 km N 17° E of San Isidro (Abra)
31 July 2022 - 06:34 PM ,12.22,125.62,32,2.7,013 km N 68° E of San Policarpo (Eastern Samar)
31 July 2022 - 06:29 PM ,17.15,120.63,24,1.7,001 km N 86° E of Gregorio Del Pilar (Ilocos Sur)
31 July 2022 - 06:26 PM ,17.65,120.83,1,2.4,011 km N 70° E of Lagangilang (Abra)
31 July 2022 - 06:25 PM ,17.71,120.67,8,2.8,002 km North of Danglas (Abra)
31 July 2022 - 05:47 PM ,17.82,120.71,8,3.2,011 km N 03° E of Lagayan (Abra)
31 July 2022 - 05:18 PM ,17.07,120.91,7,1.6,002 km S 38° E of Sagada (Mountain Province)
31 July 2022 - 04:45 PM ,17.76,120.45,4,2.6,002 km N 13° W of San Juan (Ilocos Sur)
31 July 2022 - 04:34 PM ,4.45,125.93,143,3.4,120 km S 28° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
31 July 2022 - 03:56 PM ,17.61,120.65,20,2.1,001 km S 30° W of Tayum (Abra)
31 July 2022 - 03:55 PM ,17.67,120.66,11,2.3,005 km N 02° E of Tayum (Abra)
31 July 2022 - 03:47 PM ,17.84,120.59,1,2.4,012 km S 42° W of Nueva Era (Ilocos Norte)
31 July 2022 - 03:39 PM ,17.43,120.61,4,2.9,002 km N 44° E of Pilar (Abra)
31 July 2022 - 02:15 PM ,17.5,120.63,1,2.2,005 km N 33° E of San Isidro (Abra)
31 July 2022 - 02:05 PM ,17.8,120.69,1,2.1,021 km N 11° E of Tayum (Abra)
31 July 2022 - 02:04 PM ,17.73,120.6,35,1.8,013 km N 25° W of Tayum (Abra)
31 July 2022 - 01:49 PM ,17.82,120.76,2,4.9,013 km N 27° E of Lagayan (Abra)
31 July 2022 - 12:21 PM ,17.14,120.63,24,2.4,002 km S 60° E of Gregorio Del Pilar (Ilocos Sur)
31 July 2022 - 12:19 PM ,5.87,126.61,135,3.2,105 km S 35° E of Governor Generoso (Davao Oriental)
31 July 2022 - 12:07 PM ,17.7,120.65,5,2.4,010 km N 03° W of Tayum (Abra)
31 July 2022 - 11:49 AM ,17.51,120.65,20,2.2,012 km S 02° W of Tayum (Abra)
31 July 2022 - 11:41 AM ,17.69,120.56,6,3.3,012 km N 52° W of Tayum (Abra)
31 July 2022 - 11:37 AM ,16.78,120.82,6,2.9,002 km South of Buguias (Benguet)
31 July 2022 - 11:36 AM ,16.89,120.77,41,1.6,004 km N 31° W of Mankayan (Benguet)
31 July 2022 - 11:14 AM ,17.18,120.84,13,2.8,010 km N 13° W of Besao (Mountain Province)
31 July 2022 - 11:02 AM ,17.61,120.54,17,2.1,012 km S 86° W of Tayum (Abra)
31 July 2022 - 10:29 AM ,17.54,120.56,6,2.5,013 km S 50° W of Tayum (Abra)
31 July 2022 - 10:21 AM ,15.6,121.18,37,1.7,005 km S 50° E of Bongabon (Nueva Ecija)
31 July 2022 - 10:20 AM ,17.36,120.17,1,1.6,030 km N 84° W of San Esteban (Ilocos Sur)
31 July 2022 - 10:14 AM ,17.45,120.66,10,3.1,004 km N 71° W of Manabo (Abra)
31 July 2022 - 10:00 AM ,17.55,120.57,12,2.8,002 km S 44° W of Pidigan (Abra)
31 July 2022 - 09:55 AM ,17.58,120.58,37,2.1,009 km S 63° W of Tayum (Abra)
31 July 2022 - 09:54 AM ,17.44,120.58,9,2.1,003 km N 31° W of Pilar (Abra)
31 July 2022 - 09:34 AM ,17.71,120.47,31,1.6,004 km S 15° E of San Juan (Ilocos Sur)
31 July 2022 - 09:21 AM ,12.18,121.02,1,2.1,020 km S 17° W of San Jose (Occidental Mindoro)
31 July 2022 - 09:09 AM ,17.4,120.62,7,2.4,003 km S 58° E of Pilar (Abra)
31 July 2022 - 08:49 AM ,17.01,120.64,9,2.3,008 km S 21° E of Sigay (Ilocos Sur)
31 July 2022 - 08:47 AM ,6.7,126.77,25,2,053 km S 43° E of Tarragona (Davao Oriental)
31 July 2022 - 08:28 AM ,17.44,120.45,8,2.7,008 km S 83° W of Nagbukel (Ilocos Sur)
31 July 2022 - 08:24 AM ,17.51,120.55,17,3.4,004 km S 42° E of San Quintin (Abra)
31 July 2022 - 08:23 AM ,17.43,120.62,5,2.7,014 km N 33° W of Luba (Abra)
31 July 2022 - 08:18 AM ,17.41,120.56,6,3.5,005 km S 42° E of Nagbukel (Ilocos Sur)
31 July 2022 - 07:51 AM ,17.51,121.04,12,2.3,008 km S 23° E of Malibcong (Abra)
31 July 2022 - 07:11 AM ,17.56,120.69,8,2.2,008 km S 27° E of Tayum (Abra)
31 July 2022 - 06:12 AM ,17.7,120.44,8,1.9,002 km N 51° E of Magsingal (Ilocos Sur)
31 July 2022 - 05:59 AM ,17.44,120.57,25,2,005 km S 46° W of San Isidro (Abra)
31 July 2022 - 05:49 AM ,17.1,120.78,34,1.8,011 km S 70° E of Quirino (Ilocos Sur)
31 July 2022 - 05:36 AM ,17.59,120.57,5,3.8,007 km N 44° E of San Quintin (Abra)
31 July 2022 - 05:31 AM ,17.64,120.62,1,2.9,004 km N 56° W of Tayum (Abra)
31 July 2022 - 04:37 AM ,17.99,120.78,1,3.3,015 km N 56° E of Nueva Era (Ilocos Norte)
31 July 2022 - 04:16 AM ,17.45,120.57,21,2.3,005 km N 82° E of Nagbukel (Ilocos Sur)
31 July 2022 - 04:01 AM ,17.58,120.69,19,2.9,006 km S 43° E of Tayum (Abra)
31 July 2022 - 03:40 AM ,17.69,120.44,15,2.4,002 km N 58° E of Magsingal (Ilocos Sur)
31 July 2022 - 03:26 AM ,17.96,120.7,5,2.9,007 km N 35° E of Nueva Era (Ilocos Norte)
31 July 2022 - 03:19 AM ,17.5,120.36,1,2,017 km S 74° W of San Quintin (Abra)
31 July 2022 - 03:17 AM ,17.57,120.62,7,2.7,003 km N 86° W of Peñarrubia (Abra)
31 July 2022 - 03:11 AM ,17.64,120.62,11,2.1,004 km N 57° W of Tayum (Abra)
31 July 2022 - 03:09 AM ,16.82,120.79,1,2.3,004 km N 54° W of Buguias (Benguet)
31 July 2022 - 02:53 AM ,17.85,120.63,19,2.6,007 km S 24° W of Nueva Era (Ilocos Norte)
31 July 2022 - 02:49 AM ,17.56,120.66,17,2.2,006 km S 02° E of Tayum (Abra)
31 July 2022 - 02:47 AM ,17.21,120.46,21,1.9,013 km S 75° W of San Emilio (Ilocos Sur)
31 July 2022 - 02:39 AM ,6.08,126.01,133,3.2,044 km N 66° E of Jose Abad Santos (Davao Occidental)
31 July 2022 - 02:35 AM ,17.65,120.67,15,3.1,004 km N 30° E of Tayum (Abra)
31 July 2022 - 02:28 AM ,10.31,126.35,14,2.4,044 km N 43° E of Burgos (Surigao Del Norte)
31 July 2022 - 02:07 AM ,17.49,120.58,16,2.6,003 km N 39° W of San Isidro (Abra)
31 July 2022 - 02:02 AM ,17.62,120.66,22,1.8,001 km N 52° E of Tayum (Abra)
31 July 2022 - 02:00 AM ,17.43,120.6,15,2.6,004 km S 02° W of San Isidro (Abra)
31 July 2022 - 01:56 AM ,17.43,120.7,2,2.7,000 km N 75° W of Manabo (Abra)
31 July 2022 - 01:50 AM ,17.48,120.51,17,2.7,007 km S 07° W of San Quintin (Abra)
31 July 2022 - 01:39 AM ,17.2,120.67,20,2.5,010 km S 66° E of San Emilio (Ilocos Sur)
31 July 2022 - 01:28 AM ,17.5,120.76,8,1.8,010 km N 37° E of Manabo (Abra)
31 July 2022 - 01:25 AM ,17.5,120.7,17,2.1,013 km S 22° E of Tayum (Abra)
31 July 2022 - 01:18 AM ,17.52,120.53,1,2.8,003 km S 23° E of San Quintin (Abra)
31 July 2022 - 12:19 AM ,17.47,120.47,1,2.4,005 km N 03° W of Narvacan (Ilocos Sur)
31 July 2022 - 12:15 AM ,17.39,120.48,13,2.3,002 km N 06° W of Santa Maria (Ilocos Sur)
31 July 2022 - 12:05 AM ,17.61,120.49,9,2.2,008 km N 21° W of San Quintin (Abra)
30 July 2022 - 11:53 PM ,17.54,120.63,22,1.8,004 km S 36° W of Peñarrubia (Abra)
30 July 2022 - 11:48 PM ,17.55,120.66,4,2.7,008 km S 04° E of Tayum (Abra)
30 July 2022 - 11:45 PM ,15.96,120.15,13,3.4,007 km N 84° W of Bugallon (Pangasinan)
30 July 2022 - 11:41 PM ,9.77,125.35,13,3.4,008 km S 82° W of San Francisco (Surigao Del Norte)
30 July 2022 - 11:33 PM ,17.54,120.59,32,2.2,011 km S 39° W of Tayum (Abra)
30 July 2022 - 11:30 PM ,17.58,120.71,21,2.2,008 km S 55° E of Tayum (Abra)
30 July 2022 - 11:25 PM ,17.19,120.83,8,3.2,014 km S 56° E of Tubo (Abra)
30 July 2022 - 11:15 PM ,17.58,120.47,4,2.5,006 km N 54° W of San Quintin (Abra)
30 July 2022 - 11:13 PM ,17.54,120.42,3,2,011 km S 89° W of San Quintin (Abra)
30 July 2022 - 10:59 PM ,17.89,120.6,1,2.9,021 km N 32° W of Lagayan (Abra)
30 July 2022 - 10:32 PM ,17.96,120.89,1,2.4,024 km N 77° E of Nueva Era (Ilocos Norte)
30 July 2022 - 10:27 PM ,17.75,120.65,1,2.7,014 km N 01° W of Tayum (Abra)
30 July 2022 - 10:15 PM ,17.07,120.74,22,2,010 km S 41° E of Quirino (Ilocos Sur)
30 July 2022 - 10:11 PM ,16.8,120.83,23,2,001 km N 65° E of Buguias (Benguet)
30 July 2022 - 10:00 PM ,17.56,120.65,9,2.3,006 km S 07° W of Tayum (Abra)
